frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
6498,0.93855,0.015129,-0.34481,-0.081482,0.98051,-0.17877,0.33538,0.19588,0.92149,10.979,-20.17,-0.92353,0.095586,-0.17354,-0.024649,0.97987,0.47877,-0.86922,-0.12346,23.033,14.776,83.856,-732.15,0.0027247,0.15006,-0.75532,-0.071711,0.15315,-0.79117,-0.03921,0.15484,-0.81579,0.044496,0.14676,-0.81458
6500,0.93219,0.017894,-0.36153,-0.08634,0.98094,-0.17407,0.35152,0.19348,0.91597,10.76,-21.194,-1.0997,0.093917,-0.1822,-0.026634,0.9784,0.45436,-0.88145,-0.12885,23.858,15.98,83.723,-732.63,0.0032668,0.15001,-0.7552,-0.071781,0.15302,-0.78969,-0.039733,0.15497,-0.81487,0.044004,0.14686,-0.81518
6503,0.92327,0.020866,-0.38359,-0.094708,0.98007,-0.17464,0.3723,0.19757,0.90684,10.901,-22.556,-1.2947,0.095343,-0.19362,-0.029604,0.97598,0.43767,-0.88881,-0.1359,25.165,17.86,84.251,-732.63,0.0041687,0.15046,-0.75486,-0.071763,0.15296,-0.78765,-0.040331,0.15514,-0.8135,0.04337,0.14716,-0.81585
6506,0.91304,0.019058,-0.40743,-0.095729,0.98102,-0.16864,0.39649,0.19297,0.89753,10.641,-24.044,-1.1958,0.092854,-0.20643,-0.029475,0.9736,0.40679,-0.90435,-0.12913,26.39,18.948,83.764,-733.1,0.0050999,0.15006,-0.75498,-0.071616,0.15304,-0.78571,-0.040826,0.15502,-0.81244,0.042763,0.14702,-0.81687
6508,0.90561,0.019666,-0.42365,-0.099724,0.98079,-0.16765,0.41221,0.19407,0.89018,10.666,-25.065,-1.244,0.093066,-0.21506,-0.030718,0.97167,0.39379,-0.90997,-0.12998,27.341,19.829,83.773,-733.14,0.0056377,0.15001,-0.75498,-0.071558,0.15295,-0.78431,-0.041275,0.15482,-0.8116,0.042226,0.14707,-0.81752
6510,0.89758,0.018194,-0.44047,-0.10425,0.97957,-0.17199,0.42834,0.20029,0.88114,11.045,-26.134,-1.1612,0.096016,-0.22408,-0.031581,0.96932,0.3906,-0.91155,-0.12847,28.461,21.157,84.21,-733.03,0.0063529,0.15032,-0.75485,-0.071443,0.1529,-0.78282,-0.041708,0.15477,-0.81069,0.04167,0.14692,-0.81819
6512,0.88499,0.022655,-0.46507,-0.11093,0.98031,-0.16333,0.45221,0.19614,0.87008,10.632,-27.715,-1.4664,0.092996,-0.2373,-0.034558,0.96636,0.36156,-0.92262,-0.13436,29.809,22.886,84.033,-733.73,0.0073257,0.15024,-0.75471,-0.071233,0.1528,-0.7805,-0.042259,0.15492,-0.80912,0.040894,0.14725,-0.81884
6514,0.87659,0.022327,-0.48072,-0.11285,0.98061,-0.16024,0.46782,0.19471,0.86211,10.529,-28.732,-1.459,0.092024,-0.24592,-0.035046,0.96428,0.34739,-0.92834,-0.1323,30.722,24.01,83.858,-734.21,0.0080469,0.15013,-0.75468,-0.0709,0.15273,-0.77905,-0.042459,0.15497,-0.80816,0.040484,0.14708,-0.81944
6516,0.86739,0.017377,-0.49733,-0.11392,0.97979,-0.16444,0.48442,0.19929,0.85183,10.926,-29.824,-1.1477,0.094561,-0.25523,-0.034132,0.96164,0.34472,-0.93042,-0.12443,31.842,25.189,84.246,-733.96,0.0090435,0.15039,-0.75468,-0.070394,0.15306,-0.77757,-0.042505,0.15496,-0.80731,0.040191,0.14694,-0.82009
6518,0.85751,0.018102,-0.51414,-0.11652,0.98024,-0.15983,0.50109,0.19696,0.84268,10.74,-30.94,-1.2093,0.09299,-0.2646,-0.035086,0.95922,0.329,-0.93614,-0.12413,32.837,26.473,84.007,-734.52,0.0099961,0.15021,-0.7548,-0.069847,0.15299,-0.77614,-0.042549,0.15491,-0.80635,0.039906,0.14692,-0.82069
6520,0.84696,0.017196,-0.53137,-0.11987,0.97992,-0.15934,0.51796,0.19865,0.83202,10.842,-32.098,-1.1631,0.093578,-0.27429,-0.035827,0.95641,0.32045,-0.93929,-0.12269,33.958,27.943,84.096,-735.14,0.010955,0.15028,-0.75504,-0.069282,0.15295,-0.77475,-0.0426,0.15493,-0.80554,0.039484,0.14677,-0.8216
6522,0.83327,0.015391,-0.55265,-0.12381,0.97942,-0.1594,0.53882,0.20124,0.81803,11.026,-33.549,-1.0581,0.094633,-0.28641,-0.036526,0.95272,0.31146,-0.94263,-0.12021,35.377,29.68,84.281,-735.9,0.012135,0.15043,-0.75545,-0.068682,0.15299,-0.77319,-0.04277,0.15497,-0.80463,0.0389,0.14661,-0.82278
6524,0.82002,0.014145,-0.57217,-0.12519,0.97992,-0.15519,0.55848,0.19888,0.80532,10.907,-34.901,-0.98822,0.093238,-0.29773,-0.03669,0.94938,0.2968,-0.94777,-0.11679,36.618,30.779,84.164,-736.38,0.013111,0.15032,-0.7558,-0.067983,0.15323,-0.77157,-0.042874,0.15494,-0.80364,0.038338,0.14676,-0.82365
6526,0.8071,0.012181,-0.59029,-0.13037,0.97879,-0.15805,0.57584,0.20452,0.79156,11.292,-36.178,-0.86466,0.095848,-0.30827,-0.037683,0.94571,0.2949,-0.94847,-0.11594,37.934,32.653,84.396,-737.27,0.014233,0.15048,-0.75622,-0.067298,0.153,-0.77025,-0.042862,0.15487,-0.80286,0.037824,0.14629,-0.82471
6528,0.79394,0.010465,-0.6079,-0.13326,0.97854,-0.15719,0.59321,0.20581,0.77829,11.419,-37.438,-0.75516,0.096321,-0.31871,-0.038136,0.94217,0.28742,-0.95102,-0.1138,39.16,33.871,84.421,-738.02,0.015075,0.15048,-0.75669,-0.066689,0.15302,-0.76891,-0.04298,0.1548,-0.80205,0.03724,0.14613,-0.82561
6530,0.78144,0.0083641,-0.62392,-0.13476,0.97857,-0.15566,0.60925,0.20572,0.76583,11.49,-38.603,-0.61324,0.09623,-0.32837,-0.038111,0.93886,0.2795,-0.95374,-0.11069,40.277,34.886,84.353,-738.33,0.015927,0.15038,-0.75694,-0.066032,0.15313,-0.76749,-0.04301,0.15467,-0.80111,0.036696,0.14606,-0.82621
6532,0.76961,0.0052831,-0.63849,-0.13776,0.97779,-0.15795,0.62348,0.20952,0.75324,11.843,-39.68,-0.39331,0.098202,-0.33724,-0.038225,0.9355,0.27794,-0.95449,-0.10819,41.382,36.255,84.643,-738.37,0.016951,0.15057,-0.75698,-0.065207,0.15328,-0.766,-0.042826,0.15464,-0.8001,0.036374,0.14593,-0.82665
6534,0.75649,0.0035792,-0.654,-0.1375,0.97851,-0.15369,0.63939,0.20619,0.74072,11.722,-40.844,-0.27109,0.096517,-0.34688,-0.037836,0.93216,0.26659,-0.95813,-0.10451,42.451,37.554,84.175,-739.3,0.018101,0.1502,-0.75739,-0.064173,0.1532,-0.76474,-0.042503,0.15455,-0.79922,0.036137,0.14558,-0.82738
6536,0.74163,-0.004905,-0.67079,-0.13924,0.97707,-0.16109,0.65619,0.21286,0.72395,12.545,-42.128,0.37894,0.10077,-0.35759,-0.036199,0.92772,0.26996,-0.95797,-0.096976,43.836,39.081,84.631,-739.28,0.019396,0.15047,-0.75782,-0.063089,0.15361,-0.76334,-0.042209,0.15444,-0.79842,0.035745,0.14516,-0.82833
6538,0.72706,-0.00462,-0.68656,-0.14046,0.97783,-0.15533,0.67205,0.20937,0.71029,12.335,-43.358,0.36407,0.098672,-0.36759,-0.036753,0.92401,0.25805,-0.96134,-0.09612,44.961,40.471,84.21,-740.56,0.020458,0.15019,-0.75822,-0.062067,0.15343,-0.76196,-0.041935,0.15448,-0.79745,0.035284,0.14489,-0.82907
6540,0.71197,-0.01108,-0.70212,-0.14012,0.97753,-0.15751,0.68809,0.21052,0.69442,12.78,-44.597,0.89155,0.10003,-0.37787,-0.035073,0.91977,0.25489,-0.96283,-0.089369,46.215,41.686,84.358,-740.54,0.021661,0.15024,-0.75854,-0.060971,0.15394,-0.76049,-0.041595,0.15445,-0.79648,0.034952,0.14476,-0.82967
6542,0.69838,-0.010565,-0.71565,-0.14201,0.97797,-0.15302,0.7015,0.2085,0.68149,12.655,-45.696,0.86671,0.098645,-0.38668,-0.035867,0.91622,0.2462,-0.96508,-0.089516,47.241,43.104,84.119,-741.78,0.022723,0.15012,-0.75893,-0.059887,0.15379,-0.75931,-0.041237,0.15457,-0.79562,0.034616,0.14455,-0.83032
6544,0.68214,-0.013291,-0.7311,-0.14387,0.97785,-0.15201,0.71693,0.20888,0.66512,12.874,-46.979,1.1163,0.098956,-0.39705,-0.035805,0.91174,0.24091,-0.96663,-0.087167,48.505,44.347,84.085,-742.24,0.023755,0.15003,-0.75935,-0.058845,0.15393,-0.75787,-0.040969,0.15442,-0.7946,0.034062,0.14445,-0.83093
6546,0.66769,-0.014832,-0.74429,-0.14608,0.97775,-0.15052,0.72997,0.20923,0.65067,13.026,-48.098,1.2726,0.099076,-0.40602,-0.036145,0.90776,0.23618,-0.96788,-0.086163,49.605,45.616,84.115,-742.8,0.024666,0.15011,-0.75925,-0.057882,0.15396,-0.75616,-0.040724,0.1546,-0.79324,0.033546,0.14422,-0.83107
6548,0.65527,-0.01227,-0.75529,-0.148,0.9784,-0.1443,0.74075,0.20634,0.6393,12.719,-49.051,1.0727,0.096906,-0.41347,-0.037512,0.90457,0.2273,-0.96984,-0.08799,50.469,46.809,83.759,-743.15,0.025626,0.14984,-0.75897,-0.056843,0.1537,-0.75453,-0.040366,0.1545,-0.79182,0.03328,0.1442,-0.83095
6550,0.64054,-0.016967,-0.76774,-0.15128,0.97738,-0.14782,0.75288,0.21082,0.62348,13.337,-50.151,1.5173,0.0996,-0.4223,-0.037301,0.90019,0.22871,-0.96972,-0.085652,51.633,48.178,84.02,-742.49,0.026738,0.1499,-0.7588,-0.05568,0.15392,-0.75274,-0.039885,0.15418,-0.79049,0.03297,0.14407,-0.83093
6552,0.62428,-0.0141,-0.78107,-0.15544,0.9776,-0.14189,0.76558,0.20999,0.60811,13.134,-51.359,1.2939,0.0982,-0.43163,-0.039445,0.89582,0.22097,-0.97123,-0.088758,52.771,49.746,83.682,-743.0,0.027868,0.14961,-0.75851,-0.054315,0.15346,-0.75072,-0.039382,0.15395,-0.78875,0.032569,0.14389,-0.83078
6554,0.60658,-0.018114,-0.79482,-0.15391,0.97815,-0.13975,0.77998,0.20709,0.59054,13.314,-52.638,1.7105,0.097322,-0.44188,-0.038102,0.89096,0.21433,-0.97315,-0.083912,54.011,51.099,83.52,-743.05,0.029193,0.14954,-0.75813,-0.052877,0.15379,-0.74851,-0.038724,0.15417,-0.78686,0.032301,0.14368,-0.83047
6556,0.58963,-0.018337,-0.80747,-0.15436,0.97876,-0.13495,0.79279,0.20421,0.57427,13.224,-53.849,1.7812,0.095658,-0.45135,-0.038366,0.88638,0.20662,-0.97491,-0.08287,55.157,52.415,83.105,-743.56,0.030358,0.1492,-0.75805,-0.051425,0.15363,-0.7467,-0.038081,0.15405,-0.78533,0.031984,0.14345,-0.83037
6558,0.57338,-0.018105,-0.81909,-0.15806,0.97853,-0.13228,0.8039,0.20531,0.5582,13.331,-54.994,1.8086,0.095713,-0.46015,-0.039681,0.88178,0.20292,-0.97557,-0.084128,56.286,54.032,83.034,-743.65,0.031635,0.14907,-0.75788,-0.049952,0.15348,-0.74489,-0.037407,0.1538,-0.7838,0.031732,0.14339,-0.83018
6560,0.55835,-0.023287,-0.82928,-0.15656,0.97869,-0.13289,0.8147,0.20403,0.54281,13.757,-56.025,2.3882,0.095994,-0.46838,-0.037971,0.87747,0.20014,-0.97656,-0.079168,57.322,55.143,82.926,-743.51,0.032766,0.14896,-0.7578,-0.048518,0.15382,-0.74332,-0.036658,0.1538,-0.78253,0.031669,0.14315,-0.83009
6563,0.53679,-0.020742,-0.84346,-0.16223,0.97851,-0.12731,0.82798,0.20517,0.52188,13.709,-57.508,2.2129,0.095389,-0.47954,-0.040593,0.87137,0.19443,-0.97742,-0.082739,58.762,56.726,82.653,-744.98,0.033811,0.14876,-0.75803,-0.047095,0.15321,-0.7415,-0.036303,0.15364,-0.78089,0.030687,0.14273,-0.83031
6565,0.52275,-0.021422,-0.85221,-0.16773,0.97756,-0.12746,0.83582,0.20957,0.50743,14.1,-58.453,2.3467,0.097167,-0.48667,-0.04218,0.86714,0.19509,-0.97712,-0.08469,59.743,57.319,82.906,-744.43,0.033969,0.14882,-0.75766,-0.046646,0.15317,-0.73977,-0.036499,0.15328,-0.77938,0.029688,0.14278,-0.82987
6568,0.50696,-0.023408,-0.86165,-0.17289,0.97655,-0.12825,0.84445,0.21399,0.49103,14.638,-59.502,2.6437,0.09922,-0.49461,-0.043337,0.86234,0.19596,-0.97687,-0.085591,60.838,57.87,82.934,-744.17,0.034087,0.14873,-0.75724,-0.046207,0.15293,-0.73786,-0.03677,0.1529,-0.7777,0.028514,0.14238,-0.8294
6571,0.4883,-0.024783,-0.87232,-0.17526,0.97645,-0.12585,0.85489,0.21433,0.47246,14.915,-60.73,2.9054,0.099246,-0.50391,-0.043901,0.85691,0.19254,-0.97759,-0.085168,62.056,58.526,82.525,-744.58,0.03449,0.14829,-0.75734,-0.04539,0.15259,-0.73624,-0.036806,0.15242,-0.7763,0.027403,0.14191,-0.82932
6575,0.46735,-0.026548,-0.88368,-0.17698,0.97651,-0.12294,0.86618,0.21385,0.45167,15.226,-62.089,3.2513,0.098959,-0.51417,-0.044202,0.85081,0.18832,-0.9785,-0.08412,63.4,59.67,82.072,-744.73,0.035421,0.14787,-0.7569,-0.043905,0.15226,-0.7339,-0.036315,0.1521,-0.77417,0.026556,0.14135,-0.82875
6578,0.44354,-0.028729,-0.89579,-0.17905,0.9765,-0.11997,0.87819,0.21361,0.42797,15.66,-63.611,3.706,0.098832,-0.52559,-0.044537,0.8438,0.18416,-0.97939,-0.08299,64.912,61.565,81.745,-744.9,0.037074,0.14754,-0.75658,-0.041607,0.15209,-0.73148,-0.035075,0.15182,-0.77193,0.026231,0.14093,-0.82816
6580,0.42901,-0.03296,-0.9027,-0.17917,0.97637,-0.1208,0.88535,0.21356,0.41297,16.305,-64.515,4.3933,0.099582,-0.53254,-0.043545,0.8394,0.18322,-0.9798,-0.080117,65.847,62.446,81.531,-745.31,0.03788,0.1473,-0.75695,-0.040378,0.15214,-0.73059,-0.034492,0.15162,-0.77119,0.025885,0.1405,-0.82835
6583,0.41011,-0.035117,-0.91136,-0.17809,0.97694,-0.11778,0.89448,0.21061,0.3944,16.628,-65.694,4.8942,0.098453,-0.54139,-0.042864,0.83388,0.17838,-0.98089,-0.07766,67.0,63.451,81.11,-745.93,0.038898,0.14698,-0.75702,-0.038801,0.15209,-0.72905,-0.033759,0.15158,-0.76975,0.025475,0.14013,-0.82813
6586,0.39383,-0.033016,-0.91859,-0.18071,0.97707,-0.11259,0.90124,0.21034,0.37883,16.552,-66.721,4.792,0.097372,-0.54873,-0.044533,0.82912,0.17417,-0.98149,-0.079655,67.984,64.503,80.796,-746.33,0.039732,0.1467,-0.75676,-0.037414,0.15166,-0.72744,-0.033134,0.15131,-0.76815,0.02498,0.13993,-0.82761
6588,0.38117,-0.035773,-0.92381,-0.18144,0.97692,-0.11269,0.90653,0.21057,0.36588,17.119,-67.49,5.3616,0.09793,-0.5545,-0.044128,0.82522,0.17339,-0.98175,-0.078129,68.778,65.12,80.661,-746.4,0.040241,0.14653,-0.75681,-0.036515,0.15168,-0.7264,-0.032747,0.15113,-0.76724,0.024537,0.13966,-0.82747
6590,0.36941,-0.038919,-0.92845,-0.18083,0.97701,-0.1129,0.9115,0.2096,0.35388,17.695,-68.195,6.0143,0.09813,-0.55985,-0.04318,0.82163,0.17215,-0.98215,-0.075752,69.504,65.723,80.353,-746.61,0.040831,0.14622,-0.75698,-0.035507,0.15165,-0.72561,-0.03224,0.15091,-0.76653,0.024253,0.13927,-0.82743
6593,0.35282,-0.041574,-0.93477,-0.17488,0.97848,-0.10952,0.91921,0.20211,0.33795,17.956,-69.191,6.7204,0.095372,-0.56739,-0.040796,0.81689,0.16535,-0.9837,-0.070729,70.45,66.803,79.53,-747.13,0.042276,0.1456,-0.75703,-0.033494,0.15164,-0.72434,-0.030966,0.1509,-0.76526,0.024435,0.1388,-0.82716
6596,0.33924,-0.043635,-0.93969,-0.17741,0.97803,-0.10946,0.92382,0.20384,0.32405,18.665,-69.999,7.3295,0.096389,-0.57331,-0.041156,0.81261,0.16539,-0.9837,-0.070616,71.297,68.163,79.404,-747.46,0.043444,0.14545,-0.75706,-0.031764,0.15145,-0.72329,-0.029847,0.15068,-0.76428,0.02451,0.13839,-0.82695
6599,0.32228,-0.043767,-0.94563,-0.17337,0.97931,-0.10441,0.93063,0.19759,0.30803,18.725,-71.02,7.7335,0.093474,-0.58073,-0.040113,0.80772,0.15855,-0.985,-0.068038,72.253,69.026,78.754,-748.33,0.044552,0.14497,-0.75735,-0.030068,0.15136,-0.72227,-0.028911,0.15068,-0.76319,0.024358,0.13816,-0.82683
6601,0.31,-0.046588,-0.94959,-0.17146,0.97968,-0.10404,0.93515,0.19507,0.29572,19.383,-71.731,8.5465,0.093012,-0.58608,-0.038831,0.80396,0.15641,-0.98553,-0.065297,72.98,69.847,78.612,-748.56,0.045454,0.14487,-0.75749,-0.028704,0.15161,-0.72143,-0.028019,0.15078,-0.76246,0.024391,0.13806,-0.82673
6604,0.29045,-0.048252,-0.95567,-0.16802,0.98064,-0.10058,0.94202,0.18979,0.27672,19.975,-72.877,9.4325,0.090955,-0.59445,-0.037517,0.79809,0.15095,-0.98658,-0.062265,74.103,70.771,77.988,-749.25,0.046567,0.14438,-0.75772,-0.026827,0.15154,-0.72018,-0.026981,0.15068,-0.76118,0.024047,0.13771,-0.82648
6605,0.28541,-0.052387,-0.95697,-0.16771,0.98037,-0.10369,0.94362,0.19008,0.27103,20.935,-73.131,10.401,0.092221,-0.59664,-0.036201,0.79637,0.15248,-0.98649,-0.059855,74.431,70.969,78.018,-748.93,0.046726,0.14435,-0.75777,-0.026492,0.15181,-0.71985,-0.026846,0.15064,-0.76087,0.023891,0.13754,-0.82643
6609,0.26728,-0.050169,-0.96231,-0.16524,0.98147,-0.09706,0.94935,0.18495,0.25403,20.911,-74.22,10.631,0.08913,-0.60418,-0.036367,0.79101,0.14568,-0.98754,-0.059442,75.44,71.862,77.301,-749.98,0.047887,0.14388,-0.75759,-0.024499,0.15133,-0.71831,-0.025641,0.15066,-0.75933,0.023714,0.13711,-0.82587
6610,0.26278,-0.054499,-0.96331,-0.16881,0.98041,-0.10152,0.94997,0.1893,0.24844,22.226,-74.432,11.717,0.092117,-0.60605,-0.036209,0.78924,0.15001,-0.98692,-0.058965,75.77,72.521,77.626,-749.17,0.048171,0.14398,-0.7575,-0.024023,0.15159,-0.71789,-0.025339,0.15037,-0.75896,0.023675,0.13705,-0.82572
6613,0.24889,-0.050465,-0.96722,-0.16225,0.98236,-0.093007,0.95484,0.18008,0.23631,21.483,-75.288,11.462,0.086924,-0.61179,-0.035582,0.78542,0.14044,-0.98842,-0.057487,76.48,72.725,76.666,-749.58,0.048781,0.14325,-0.75724,-0.022873,0.15122,-0.71656,-0.024777,0.15022,-0.75759,0.023286,0.137,-0.82508
