frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
5207,0.96411,-0.075749,0.25447,0.086493,0.99576,-0.031283,-0.25103,0.05217,0.96657,1.8537,14.742,4.4924,0.021058,0.12755,0.040939,0.99076,0.15529,0.94061,0.30189,15.587,-18.084,131.28,-673.13,-0.012491,0.18001,-0.68249,-0.05235,0.19731,-0.75289,-0.011497,0.1954,-0.75461,0.055365,0.17455,-0.70791
5208,0.9579,-0.079082,0.27601,0.090501,0.99548,-0.028864,-0.27248,0.052628,0.96072,1.7209,16.022,4.7195,0.020595,0.13862,0.042859,0.9892,0.14054,0.9459,0.29246,16.854,-18.475,131.14,-673.41,-0.012788,0.1799,-0.68255,-0.050997,0.19724,-0.75388,-0.010166,0.19542,-0.75455,0.055567,0.17401,-0.70654
5210,0.94482,-0.086438,0.31598,0.099098,0.99478,-0.024186,-0.31224,0.054165,0.94846,1.4608,18.42,5.2272,0.019868,0.1593,0.047047,0.98591,0.11877,0.95226,0.28124,19.26,-19.962,131.11,-673.71,-0.013425,0.17981,-0.68257,-0.048454,0.19752,-0.75538,-0.0076571,0.1953,-0.75436,0.055776,0.17348,-0.70351
5211,0.93772,-0.095495,0.334,0.10951,0.99371,-0.023328,-0.32967,0.05845,0.94228,1.4182,19.512,5.8148,0.020775,0.1686,0.052079,0.98409,0.11693,0.9489,0.29311,20.469,-21.191,131.3,-673.65,-0.013814,0.17989,-0.68248,-0.047287,0.19796,-0.75598,-0.0065183,0.19517,-0.75424,0.05578,0.173,-0.70216
5213,0.92262,-0.10033,0.37243,0.11782,0.99273,-0.024434,-0.36728,0.066425,0.92774,1.5087,21.866,6.2065,0.023174,0.18867,0.055642,0.98019,0.117,0.95257,0.28093,22.847,-22.598,131.6,-673.51,-0.014719,0.18012,-0.68227,-0.045053,0.19789,-0.75718,-0.0043662,0.19501,-0.75376,0.055567,0.17245,-0.69914
5214,0.91445,-0.10228,0.39156,0.11986,0.99258,-0.020635,-0.38655,0.065802,0.91992,1.285,23.052,6.3821,0.022092,0.19888,0.056777,0.97813,0.10621,0.95614,0.27297,24.01,-23.346,131.55,-673.64,-0.015205,0.18007,-0.68217,-0.043911,0.19798,-0.75768,-0.0033809,0.19502,-0.75334,0.055405,0.1723,-0.69755
5216,0.89722,-0.11109,0.42737,0.13015,0.99137,-0.015529,-0.42196,0.069555,0.90394,0.98423,25.301,7.0584,0.021845,0.21806,0.061938,0.97372,0.095922,0.95751,0.27197,26.328,-25.383,131.6,-673.56,-0.01621,0.17999,-0.68177,-0.041751,0.1983,-0.75834,-0.0014082,0.19474,-0.75246,0.054879,0.17173,-0.69427
5217,0.88808,-0.11098,0.4461,0.13103,0.99128,-0.014242,-0.44063,0.071102,0.89487,0.91182,26.494,7.1232,0.021965,0.22822,0.062287,0.97137,0.092453,0.96058,0.26217,27.488,-25.779,131.56,-673.44,-0.016717,0.18,-0.6815,-0.040645,0.19806,-0.75867,-0.00046878,0.19476,-0.75185,0.054579,0.17144,-0.69259
5219,0.86945,-0.12124,0.47892,0.14213,0.98982,-0.0074452,-0.47314,0.074542,0.87783,0.48594,28.615,7.9387,0.021206,0.24624,0.06812,0.96658,0.082714,0.9605,0.26571,29.71,-27.592,131.48,-673.3,-0.017732,0.17983,-0.68092,-0.038544,0.19826,-0.7589,0.0013025,0.19453,-0.75059,0.05389,0.17051,-0.68942
5220,0.86015,-0.12809,0.49369,0.14802,0.98898,-0.0012976,-0.48809,0.074195,0.86963,0.085491,29.584,8.4702,0.019574,0.25456,0.071592,0.96421,0.073819,0.96003,0.27,30.753,-28.539,131.34,-673.43,-0.018189,0.17964,-0.6807,-0.037525,0.1985,-0.75892,0.0021874,0.19444,-0.74997,0.053509,0.16999,-0.68794
5222,0.83983,-0.13082,0.52685,0.15456,0.98798,-0.0010586,-0.52038,0.082316,0.84996,0.071357,31.793,8.8534,0.021738,0.27303,0.074402,0.95888,0.076588,0.96198,0.26214,32.977,-30.156,131.64,-673.05,-0.019347,0.17987,-0.68018,-0.03556,0.19835,-0.75926,0.0037408,0.1942,-0.74875,0.052541,0.16961,-0.68472
5223,0.8293,-0.13807,0.54147,0.15927,0.98721,0.0077959,-0.53562,0.079773,0.84068,-0.53131,32.784,9.4522,0.018819,0.28161,0.077739,0.95619,0.064282,0.96195,0.26555,34.045,-31.31,131.46,-673.48,-0.019984,0.17963,-0.68011,-0.034632,0.19872,-0.75925,0.004438,0.19419,-0.74812,0.051952,0.16916,-0.6833
5255,0.84964,-0.11612,0.51443,0.14137,0.98991,-0.010047,-0.50807,0.08126,0.85748,0.6713,30.959,7.7821,0.023744,0.26589,0.066957,0.96138,0.086272,0.96611,0.24329,31.95,-34.887,131.83,-671.59,-0.024635,0.1801,-0.67922,-0.042326,0.19792,-0.75812,-0.0028238,0.19419,-0.74821,0.0473,0.17091,-0.68473
5256,0.86347,-0.11104,0.49202,0.13596,0.9906,-0.015048,-0.48572,0.079889,0.87046,0.99038,29.473,7.3278,0.024596,0.25331,0.063993,0.96495,0.093726,0.96527,0.24385,30.428,-33.929,131.79,-671.15,-0.024194,0.18012,-0.67911,-0.044045,0.19769,-0.75748,-0.0042597,0.19423,-0.74865,0.047626,0.17124,-0.68652
5258,0.90158,-0.096578,0.4217,0.11707,0.99286,-0.022913,-0.41647,0.070028,0.90645,1.448,24.942,6.1143,0.023836,0.21496,0.054794,0.97479,0.10683,0.96347,0.24559,25.784,-30.893,131.61,-670.19,-0.022685,0.18011,-0.67875,-0.048982,0.19744,-0.75526,-0.008592,0.19469,-0.74963,0.048445,0.17248,-0.69184
5259,0.91304,-0.089421,0.39795,0.1102,0.99347,-0.029592,-0.39271,0.070871,0.91693,1.8484,23.45,5.5936,0.025689,0.20218,0.051044,0.97768,0.12227,0.9623,0.24295,24.256,-29.771,131.72,-669.71,-0.022158,0.18026,-0.67865,-0.050592,0.19711,-0.75455,-0.010061,0.19469,-0.74993,0.048643,0.17297,-0.69361
5261,0.93505,-0.078474,0.34571,0.095569,0.99489,-0.032656,-0.34138,0.063575,0.93777,1.9944,20.225,4.7973,0.024466,0.17469,0.044249,0.98332,0.13453,0.96057,0.24331,20.956,-27.656,131.52,-669.38,-0.021227,0.18018,-0.67858,-0.054091,0.19682,-0.75268,-0.013343,0.19494,-0.75031,0.048662,0.17381,-0.69745
5262,0.95435,-0.063713,0.29181,0.077869,0.99627,-0.037144,-0.28835,0.058171,0.95576,2.2256,16.966,3.8194,0.024113,0.14677,0.035817,0.98823,0.15761,0.95935,0.23412,17.6,-26.123,131.24,-668.95,-0.020566,0.17992,-0.67856,-0.057857,0.19623,-0.75055,-0.016966,0.19463,-0.75066,0.048236,0.17499,-0.70126
5263,0.96313,-0.057789,0.26277,0.070951,0.99664,-0.04087,-0.25953,0.058007,0.96399,2.4277,15.235,3.4337,0.024958,0.13184,0.032496,0.99042,0.18078,0.95494,0.23538,15.871,-25.136,131.3,-668.62,-0.020261,0.18002,-0.67843,-0.059832,0.19597,-0.74933,-0.018951,0.19469,-0.75064,0.04788,0.17537,-0.70331
5264,0.97136,-0.04834,0.23264,0.059842,0.9973,-0.042637,-0.22995,0.055338,0.97163,2.5126,13.452,2.849,0.024679,0.11652,0.02725,0.99251,0.20198,0.95366,0.22303,14.036,-23.849,131.24,-668.43,-0.019927,0.18002,-0.67832,-0.061825,0.1955,-0.74794,-0.021008,0.19477,-0.75049,0.047459,0.17591,-0.70532
5265,0.97859,-0.03721,0.20241,0.047224,0.99788,-0.044873,-0.20031,0.053471,0.97827,2.6263,11.678,2.1775,0.024726,0.10126,0.021229,0.99433,0.23245,0.95191,0.19957,12.212,-22.463,131.25,-668.2,-0.019529,0.18009,-0.67818,-0.063738,0.19499,-0.74654,-0.023066,0.19483,-0.75028,0.046962,0.17661,-0.70726
5266,0.98459,-0.030917,0.17215,0.039324,0.99818,-0.045639,-0.17043,0.051705,0.98401,2.6555,9.913,1.7985,0.024438,0.086003,0.017633,0.99584,0.26816,0.94374,0.1935,10.457,-21.659,131.18,-667.99,-0.019119,0.18001,-0.67811,-0.065516,0.19477,-0.74504,-0.024959,0.19467,-0.7501,0.046466,0.17717,-0.70915
5267,0.99353,-0.017256,0.11229,0.022394,0.99875,-0.044659,-0.11138,0.046884,0.99267,2.5759,6.4473,0.99504,0.022929,0.056022,0.0099312,0.99812,0.37379,0.91327,0.1619,7.0337,-19.228,130.75,-668.21,-0.01805,0.17965,-0.67828,-0.068583,0.19386,-0.74219,-0.028408,0.19441,-0.74969,0.0456,0.17776,-0.71319
5268,0.99658,-0.01421,0.081431,0.018186,0.99867,-0.048289,-0.080636,0.049604,0.99551,2.7771,4.6708,0.81693,0.024502,0.040564,0.0081084,0.99884,0.50962,0.84371,0.16865,5.5114,-18.206,131.0,-667.97,-0.01744,0.17987,-0.67824,-0.069969,0.19377,-0.74058,-0.030061,0.19437,-0.74938,0.045127,0.17809,-0.71517
5269,0.99863,-0.0047721,0.052148,0.0075499,0.99856,-0.053201,-0.051819,0.053522,0.99722,3.0538,2.9892,0.2738,0.026699,0.02601,0.0030827,0.9993,0.71386,0.69542,0.082421,4.2869,-16.718,131.13,-667.73,-0.016769,0.17996,-0.6782,-0.071265,0.19306,-0.73907,-0.031599,0.19404,-0.74902,0.044631,0.17853,-0.71696
5270,0.99975,0.0031406,0.022174,-0.0021384,0.99898,-0.045078,-0.022293,0.04502,0.99874,2.5843,1.2706,-0.17999,0.022532,0.01112,-0.0013202,0.99968,0.89549,0.44197,-0.052468,2.8836,-15.376,130.7,-668.21,-0.016079,0.1796,-0.67829,-0.072465,0.19277,-0.73737,-0.033145,0.1941,-0.74845,0.044129,0.17901,-0.71865
5271,0.99994,0.0085635,-0.0061823,-0.0088295,0.99898,-0.044367,0.005796,0.04442,0.999,2.543,-0.35422,-0.49067,0.022203,-0.0029953,-0.0043494,0.99974,0.97286,-0.13125,-0.19058,2.6154,-14.247,130.62,-668.2,-0.015451,0.17952,-0.67826,-0.073544,0.19243,-0.73566,-0.034541,0.19393,-0.74789,0.043641,0.17933,-0.72036
5272,0.99779,0.017967,-0.063998,-0.021052,0.99863,-0.047848,0.06305,0.04909,0.9968,2.7482,-3.6693,-1.0316,0.024255,-0.031789,-0.009763,0.99915,0.58929,-0.77232,-0.23719,4.7179,-11.843,130.76,-667.89,-0.014002,0.17958,-0.67813,-0.075456,0.19174,-0.73215,-0.037252,0.19346,-0.74666,0.042546,0.17985,-0.72358
5273,0.99554,0.02354,-0.091357,-0.027606,0.99867,-0.043497,0.090212,0.045825,0.99487,2.5035,-5.2417,-1.3545,0.022361,-0.045454,-0.012804,0.99863,0.42796,-0.86994,-0.24505,5.9901,-10.587,130.48,-668.16,-0.013289,0.17933,-0.67814,-0.07626,0.19135,-0.73039,-0.038478,0.19333,-0.74594,0.041944,0.18007,-0.72512
5274,0.9926,0.032933,-0.11685,-0.038351,0.99828,-0.044425,0.11519,0.048577,0.99216,2.5638,-6.7104,-1.9003,0.0233,-0.058133,-0.017859,0.99788,0.35777,-0.89263,-0.27423,7.468,-9.1254,130.6,-668.18,-0.012657,0.17941,-0.67809,-0.077024,0.19065,-0.72872,-0.039704,0.19308,-0.74525,0.041337,0.18049,-0.72653
5275,0.98897,0.035002,-0.14395,-0.042185,0.998,-0.047155,0.14201,0.052707,0.98846,2.7313,-8.2764,-2.027,0.025043,-0.07171,-0.019356,0.99692,0.31948,-0.91485,-0.24694,8.9915,-8.1185,130.75,-668.07,-0.012059,0.17952,-0.67807,-0.077863,0.19041,-0.727,-0.04095,0.19287,-0.74453,0.040642,0.18054,-0.728
5276,0.98481,0.042501,-0.16836,-0.051384,0.99749,-0.048759,0.16586,0.056669,0.98452,2.8353,-9.6923,-2.4712,0.026467,-0.083903,-0.023569,0.99584,0.29059,-0.92119,-0.25877,10.452,-7.1011,130.82,-668.05,-0.011607,0.17951,-0.67813,-0.078662,0.18978,-0.72545,-0.042276,0.19242,-0.74392,0.0398,0.18089,-0.72939
5277,0.97522,0.057548,-0.21363,-0.068547,0.99666,-0.044432,0.21036,0.057974,0.9759,2.6068,-12.335,-3.3771,0.02577,-0.1067,-0.031732,0.99345,0.22554,-0.93381,-0.27771,13.122,-5.3716,130.61,-668.52,-0.011065,0.17924,-0.67829,-0.080404,0.18856,-0.72244,-0.044897,0.19176,-0.74256,0.037946,0.18145,-0.73178
5278,0.96995,0.065285,-0.23438,-0.077592,0.99603,-0.043668,0.2306,0.060541,0.97116,2.5745,-13.555,-3.8506,0.026259,-0.11717,-0.036003,0.99211,0.20948,-0.93468,-0.2872,14.403,-4.6964,130.72,-668.46,-0.010877,0.17929,-0.67826,-0.081203,0.18807,-0.7209,-0.046163,0.19141,-0.7418,0.03694,0.18197,-0.73268
5279,0.96429,0.073063,-0.25459,-0.08697,0.99525,-0.043789,0.25018,0.064367,0.96606,2.5953,-14.749,-4.3329,0.027294,-0.12738,-0.040385,0.99066,0.20012,-0.93396,-0.2961,15.678,-3.8598,130.8,-668.54,-0.010731,0.1793,-0.67822,-0.082004,0.18736,-0.71942,-0.047433,0.19104,-0.74104,0.035956,0.18221,-0.73371
5280,0.9581,0.081445,-0.27459,-0.096045,0.99457,-0.040127,0.26983,0.064819,0.96072,2.3917,-15.938,-4.8588,0.026525,-0.1376,-0.044861,0.98912,0.18027,-0.93518,-0.30488,16.923,-3.0548,130.76,-668.84,-0.010612,0.17923,-0.67819,-0.082751,0.1867,-0.71786,-0.048697,0.19081,-0.74017,0.034862,0.18251,-0.73461
5281,0.95176,0.085135,-0.29478,-0.10179,0.99394,-0.041581,0.28945,0.06958,0.95466,2.494,-17.144,-5.1115,0.028143,-0.14791,-0.047324,0.98747,0.17831,-0.93718,-0.29984,18.162,-2.6477,130.93,-668.56,-0.010485,0.17931,-0.67809,-0.083484,0.18639,-0.71624,-0.049904,0.1904,-0.73936,0.033795,0.1828,-0.73547
5282,0.93756,0.099875,-0.33319,-0.11975,0.99201,-0.039593,0.32657,0.077019,0.94203,2.4067,-19.462,-6.0806,0.029632,-0.16765,-0.055808,0.98382,0.16539,-0.93575,-0.31149,20.642,-1.1337,131.08,-668.86,-0.010251,0.17931,-0.67804,-0.084833,0.18501,-0.71324,-0.052274,0.18964,-0.73766,0.031603,0.18323,-0.7372
5283,0.9301,0.10738,-0.35127,-0.12843,0.99102,-0.037108,0.34413,0.079626,0.93554,2.2714,-20.565,-6.5855,0.029721,-0.17705,-0.060036,0.98192,0.157,-0.93529,-0.31715,21.824,-0.31536,131.22,-669.2,-0.010145,0.17938,-0.67801,-0.085416,0.18438,-0.71179,-0.053437,0.18947,-0.73677,0.030534,0.18345,-0.73806
5284,0.92244,0.11145,-0.36971,-0.13563,0.98995,-0.039957,0.36154,0.087,0.92829,2.4647,-21.698,-6.8893,0.032391,-0.18657,-0.063038,0.97988,0.1623,-0.93482,-0.31586,23.024,0.11788,131.38,-668.87,-0.01002,0.17941,-0.67798,-0.085985,0.18387,-0.71031,-0.054503,0.18879,-0.736,0.02941,0.18365,-0.73882
5285,0.91445,0.11611,-0.38768,-0.14135,0.98926,-0.037145,0.37921,0.088768,0.92104,2.3095,-22.81,-7.2361,0.032191,-0.19606,-0.065823,0.97785,0.1538,-0.93672,-0.31448,24.164,0.65466,131.42,-669.06,-0.0099106,0.1794,-0.67795,-0.086496,0.18347,-0.70875,-0.055532,0.18857,-0.73512,0.028389,0.18382,-0.73951
5286,0.90655,0.12161,-0.4042,-0.14755,0.98849,-0.033513,0.39547,0.09002,0.91406,2.0998,-23.841,-7.6405,0.031648,-0.20487,-0.068955,0.97584,0.14486,-0.93776,-0.31563,25.238,1.2694,131.46,-669.37,-0.0097898,0.1794,-0.67792,-0.086976,0.18301,-0.70736,-0.056511,0.18839,-0.73418,0.027322,0.184,-0.7402
5314,0.88473,0.13716,-0.44547,-0.16247,0.98653,-0.018929,0.43688,0.089122,0.8951,1.2115,-26.453,-8.8122,0.027838,-0.22733,-0.077195,0.97036,0.11518,-0.94059,-0.3194,27.972,3.7059,130.45,-666.67,-0.0082244,0.17828,-0.67459,-0.086772,0.18117,-0.70029,-0.057678,0.1869,-0.7286,0.025872,0.1841,-0.73853
5315,0.89292,0.13397,-0.42982,-0.15862,0.9871,-0.021868,0.42135,0.087705,0.90265,1.3878,-25.456,-8.5325,0.028169,-0.21882,-0.075218,0.97245,0.12085,-0.93876,-0.32269,26.959,3.2522,130.56,-666.74,-0.0084418,0.17844,-0.67476,-0.086504,0.18154,-0.70185,-0.056899,0.18728,-0.72961,0.026765,0.18402,-0.73808
5321,0.9435,0.098133,-0.3165,-0.11871,0.99185,-0.046357,0.30937,0.08131,0.94746,2.8011,-18.451,-5.9379,0.032395,-0.15881,-0.055023,0.98524,0.18926,-0.92782,-0.32146,19.711,-0.44243,131.11,-667.11,-0.0093978,0.1793,-0.67666,-0.083339,0.18484,-0.71326,-0.050367,0.18938,-0.7371,0.033515,0.18291,-0.73511
5325,0.96672,0.072936,-0.24521,-0.08986,0.99423,-0.058539,0.23952,0.078625,0.9677,3.4618,-14.194,-4.3146,0.034601,-0.12228,-0.041067,0.99104,0.25909,-0.9156,-0.3075,15.35,-2.4213,131.41,-667.91,-0.0094966,0.17976,-0.67819,-0.080322,0.18689,-0.72027,-0.045566,0.19057,-0.74156,0.037746,0.18191,-0.73329
5327,0.97693,0.056446,-0.20595,-0.071593,0.99519,-0.066847,0.20119,0.08005,0.97628,3.917,-11.885,-3.3068,0.036963,-0.10245,-0.032218,0.99353,0.32545,-0.90201,-0.28367,13.043,-3.8756,131.61,-668.2,-0.0096494,0.18,-0.67909,-0.078565,0.18808,-0.72402,-0.042938,0.19099,-0.74394,0.039834,0.18123,-0.73226
5329,0.9826,0.053017,-0.178,-0.066039,0.99549,-0.068044,0.17359,0.078616,0.98167,3.9651,-10.253,-3.0884,0.036851,-0.088344,-0.029915,0.99496,0.36745,-0.88091,-0.29829,11.511,-4.4097,131.69,-668.77,-0.0098292,0.18012,-0.67966,-0.077406,0.18841,-0.72656,-0.041217,0.19134,-0.74537,0.041125,0.18107,-0.73137
5331,0.98752,0.041075,-0.15205,-0.052866,0.99583,-0.074334,0.14836,0.081444,0.98557,4.3132,-8.7458,-2.3818,0.039097,-0.075397,-0.023577,0.99611,0.44356,-0.8554,-0.26749,10.114,-5.6457,131.83,-668.74,-0.010046,0.18025,-0.68013,-0.076257,0.18917,-0.72883,-0.039543,0.19141,-0.74674,0.04232,0.18054,-0.73047
5332,0.99166,0.03793,-0.12321,-0.046898,0.99639,-0.07072,0.12009,0.075908,0.98986,4.0865,-7.0775,-2.1904,0.036759,-0.060993,-0.021266,0.99723,0.4946,-0.82067,-0.28613,8.5244,-6.2588,131.59,-669.42,-0.010281,0.1801,-0.68059,-0.075002,0.18945,-0.73114,-0.037806,0.19177,-0.7479,0.043495,0.18029,-0.72932
5334,0.99507,0.025997,-0.095676,-0.032849,0.99695,-0.070756,0.093545,0.07355,0.99289,4.0761,-5.4902,-1.4966,0.036145,-0.047394,-0.014739,0.99811,0.58868,-0.7719,-0.24006,7.0403,-7.375,131.49,-669.67,-0.010477,0.18004,-0.68089,-0.073656,0.19023,-0.73319,-0.03595,0.1921,-0.74891,0.044663,0.17965,-0.72812
5336,0.99761,0.020888,-0.065911,-0.025654,0.99705,-0.072327,0.064206,0.073845,0.9952,4.1567,-3.7792,-1.1995,0.036589,-0.032571,-0.01165,0.99873,0.72667,-0.64686,-0.23138,5.7724,-8.0418,131.4,-669.88,-0.010635,0.17997,-0.68117,-0.072227,0.19041,-0.73541,-0.034048,0.19215,-0.74998,0.045811,0.1792,-0.72677
5337,0.99926,0.0097694,-0.037295,-0.012373,0.99745,-0.070232,0.036514,0.070641,0.99683,4.0301,-2.1373,-0.56015,0.035247,-0.018467,-0.0055401,0.99919,0.87732,-0.45966,-0.1379,4.605,-9.2386,131.33,-670.1,-0.010794,0.17993,-0.68143,-0.070655,0.19129,-0.73733,-0.032061,0.19246,-0.75083,0.046978,0.17878,-0.72534
5339,0.99995,0.0030862,-0.009431,-0.0037623,0.99736,-0.072532,0.0091823,0.072564,0.99732,4.1596,-0.54037,-0.17684,0.036299,-0.0046565,-0.0017133,0.99933,0.99079,-0.1271,-0.046765,4.1991,-9.877,131.38,-670.23,-0.010908,0.17999,-0.68163,-0.069105,0.19156,-0.73923,-0.030183,0.19256,-0.7516,0.048046,0.17825,-0.72393
5341,0.99987,-0.0050597,0.015119,0.0060871,0.99762,-0.068698,-0.014736,0.068781,0.99752,3.9397,0.8663,0.28993,0.034391,0.0074683,0.0027884,0.99938,0.97417,0.21155,0.078985,4.0463,-10.768,131.38,-670.53,-0.011038,0.18002,-0.68181,-0.067706,0.19232,-0.74073,-0.02845,0.19296,-0.75217,0.048919,0.17803,-0.72258
5343,0.99878,-0.015764,0.04671,0.019084,0.99726,-0.071497,-0.045455,0.072302,0.99635,4.1045,2.6773,0.90423,0.035984,0.023063,0.0087202,0.99905,0.82492,0.52872,0.19991,5.0002,-11.844,131.52,-670.59,-0.01126,0.18012,-0.68201,-0.06592,0.19282,-0.74274,-0.026302,0.19304,-0.75297,0.049939,0.17734,-0.72096
5346,0.99744,-0.020972,0.068397,0.025796,0.99718,-0.07043,-0.066727,0.072014,0.99517,4.0482,3.9219,1.2045,0.035656,0.033824,0.011707,0.99872,0.70575,0.66949,0.23172,5.7919,-12.643,131.52,-670.83,-0.01155,0.18013,-0.6822,-0.06481,0.19314,-0.74412,-0.024998,0.19315,-0.75346,0.050467,0.17705,-0.71981
5349,0.99601,-0.023285,0.08617,0.029391,0.99709,-0.070287,-0.084283,0.072539,0.9938,4.0455,4.9433,1.3392,0.035765,0.042683,0.013191,0.99836,0.62496,0.74585,0.2305,6.5614,-13.305,131.55,-671.13,-0.012033,0.18017,-0.68243,-0.064166,0.19322,-0.74534,-0.024187,0.19326,-0.75392,0.050602,0.17683,-0.71906
5405,0.99493,-0.016508,0.099221,0.022619,0.99789,-0.060779,-0.098008,0.062715,0.99321,3.5018,5.6943,0.95059,0.030928,0.049394,0.0097989,0.99825,0.52335,0.83583,0.16582,6.7758,-16.634,131.14,-671.46,-0.015529,0.17986,-0.68232,-0.066926,0.19313,-0.74578,-0.026814,0.19348,-0.75381,0.047634,0.17738,-0.71809
5414,0.99181,-0.022273,0.1258,0.029902,0.9978,-0.059089,-0.12421,0.062366,0.99029,3.4147,7.2269,1.2865,0.03044,0.062659,0.013077,0.99748,0.42947,0.88404,0.18449,8.1289,-17.799,131.46,-671.69,-0.016049,0.18017,-0.6825,-0.065623,0.19383,-0.74727,-0.025362,0.1939,-0.75428,0.048045,0.17741,-0.71645
5416,0.98895,-0.025312,0.14609,0.03463,0.9975,-0.0616,-0.14416,0.065979,0.98735,3.57,8.4003,1.4661,0.032,0.072802,0.015035,0.99672,0.39539,0.89953,0.18577,9.2844,-18.409,131.65,-671.41,-0.0163,0.18033,-0.68232,-0.064532,0.19394,-0.74816,-0.024078,0.19388,-0.75436,0.048439,0.17724,-0.71505
5419,0.98157,-0.034605,0.18793,0.046399,0.9972,-0.058719,-0.18537,0.066356,0.98043,3.4274,10.832,2.0191,0.031429,0.093806,0.020355,0.99489,0.31117,0.92874,0.20153,11.594,-19.745,131.7,-671.31,-0.016781,0.18038,-0.68204,-0.062042,0.19447,-0.74987,-0.021386,0.19409,-0.7543,0.04926,0.17666,-0.712
