frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
6215,0.53006,0.20408,-0.82304,-0.096969,0.97883,0.18026,0.8424,-0.015736,0.53862,-18.503,-55.39,-21.057,-0.056135,-0.47701,-0.086224,0.87286,-0.11504,-0.97752,-0.1767,58.416,94.471,136.03,-516.63,0.053925,0.22586,-0.5219,-0.027327,0.22069,-0.50765,-0.01567,0.22895,-0.54591,0.053094,0.23286,-0.59413
6216,0.5132,0.19898,-0.83489,-0.090701,0.97988,0.17778,0.85346,-0.01551,0.52092,-18.844,-56.604,-21.192,-0.055668,-0.48625,-0.083428,0.86804,-0.11212,-0.97938,-0.16804,59.536,97.391,135.64,-517.35,0.056972,0.22555,-0.52223,-0.023904,0.22068,-0.50627,-0.013044,0.2287,-0.54479,0.05466,0.23226,-0.59457
6217,0.49671,0.20421,-0.84355,-0.08575,0.97872,0.18644,0.86367,-0.020273,0.50365,-20.313,-57.517,-22.349,-0.059882,-0.49456,-0.083997,0.863,-0.11853,-0.97893,-0.16626,60.69,100.44,135.07,-519.73,0.060046,0.22507,-0.52283,-0.020547,0.22011,-0.50529,-0.010441,0.22854,-0.54397,0.056292,0.23216,-0.59504
6218,0.48243,0.20444,-0.85175,-0.08368,0.97869,0.18751,0.87193,-0.019187,0.48925,-20.97,-58.402,-22.966,-0.060169,-0.50175,-0.083869,0.85883,-0.11746,-0.97949,-0.16373,61.629,103.48,134.92,-520.61,0.062946,0.22487,-0.52337,-0.017307,0.2199,-0.50449,-0.0078759,0.2282,-0.54334,0.057939,0.23205,-0.59552
6220,0.4667,0.19826,-0.86191,-0.070141,0.97978,0.1874,0.88163,-0.027003,0.47117,-21.689,-59.531,-23.017,-0.062759,-0.51037,-0.078567,0.85406,-0.12065,-0.98114,-0.15104,62.689,107.89,133.8,-521.84,0.068202,0.22413,-0.52417,-0.011689,0.22004,-0.50361,-0.0029746,0.22808,-0.54268,0.061761,0.23134,-0.59627
6222,0.45881,0.19572,-0.86671,-0.053613,0.97976,0.19286,0.88691,-0.042021,0.46002,-22.746,-60.079,-23.102,-0.068981,-0.51501,-0.073224,0.85126,-0.13146,-0.98145,-0.13954,63.302,111.08,132.61,-524.19,0.072676,0.22352,-0.52557,-0.0070218,0.22047,-0.50403,0.0013233,0.22859,-0.54318,0.065511,0.23115,-0.59748
6226,0.45983,0.18701,-0.86809,-0.04151,0.98103,0.18935,0.88703,-0.051033,0.45887,-22.423,-60.238,-22.131,-0.070581,-0.51535,-0.067098,0.85143,-0.13458,-0.98261,-0.12793,63.265,114.35,131.96,-526.13,0.07705,0.22332,-0.52765,-0.0026795,0.22129,-0.50599,0.005717,0.22922,-0.54518,0.069867,0.23073,-0.59957
6229,0.46673,0.18181,-0.86551,-0.041641,0.98207,0.18384,0.88342,-0.049763,0.46594,-21.532,-59.941,-21.283,-0.068414,-0.5122,-0.065441,0.85363,-0.13134,-0.98334,-0.12564,62.782,114.8,132.42,-526.36,0.077635,0.22382,-0.52882,-0.0022894,0.22204,-0.50775,0.0064206,0.22968,-0.54692,0.070953,0.23092,-0.60084
6232,0.47603,0.17874,-0.86108,-0.042929,0.98268,0.18025,0.87838,-0.048841,0.47546,-20.763,-59.438,-20.581,-0.066872,-0.50774,-0.064705,0.85647,-0.12955,-0.98362,-0.12535,62.155,114.33,132.94,-526.98,0.077253,0.22436,-0.52988,-0.0028564,0.22264,-0.50967,0.0062461,0.23026,-0.54875,0.071344,0.23114,-0.60199
6234,0.48279,0.17496,-0.85808,-0.04356,0.98342,0.17601,0.87465,-0.047597,0.48241,-20.044,-59.102,-19.92,-0.065109,-0.50453,-0.063628,0.85858,-0.127,-0.98411,-0.12411,61.685,113.63,133.23,-526.22,0.076649,0.22466,-0.53012,-0.0036409,0.22316,-0.5105,0.005805,0.23046,-0.54957,0.071346,0.23129,-0.60229
6236,0.49018,0.17134,-0.85461,-0.045845,0.9842,0.17102,0.87041,-0.044652,0.49029,-19.23,-58.717,-19.266,-0.06263,-0.50093,-0.063068,0.86091,-0.1231,-0.98462,-0.12396,61.162,113.31,133.61,-525.53,0.076298,0.22498,-0.53027,-0.0041702,0.22353,-0.51134,0.0056597,0.23062,-0.55038,0.071602,0.23131,-0.60254
6240,0.50075,0.16966,-0.8488,-0.048478,0.98456,0.1682,0.86423,-0.043077,0.50124,-18.55,-58.082,-18.717,-0.061128,-0.49562,-0.063114,0.86408,-0.12144,-0.98465,-0.12539,60.444,113.11,134.11,-525.9,0.076107,0.22546,-0.53104,-0.0045175,0.22395,-0.51314,0.0057059,0.23108,-0.55205,0.072289,0.23153,-0.6034
6244,0.50652,0.16117,-0.84703,-0.043089,0.98588,0.16182,0.86115,-0.045469,0.50631,-17.724,-57.89,-17.65,-0.059852,-0.49321,-0.058977,0.86584,-0.11963,-0.9858,-0.11788,60.042,113.16,134.15,-525.63,0.076802,0.22568,-0.53208,-0.0039979,0.22492,-0.5146,0.0065229,0.2315,-0.55351,0.073476,0.23152,-0.60441
6249,0.51001,0.1554,-0.84602,-0.042111,0.98688,0.15589,0.85914,-0.043878,0.50986,-17.001,-57.781,-16.946,-0.057604,-0.49168,-0.056953,0.867,-0.1156,-0.9867,-0.11429,59.777,113.18,134.66,-526.18,0.076991,0.2262,-0.53345,-0.0038682,0.22571,-0.51626,0.0067845,0.23198,-0.55523,0.073883,0.23169,-0.60581
6257,0.51606,0.15212,-0.84293,-0.045832,0.9876,0.15017,0.85532,-0.038864,0.51664,-16.207,-57.451,-16.424,-0.054385,-0.48859,-0.056952,0.86895,-0.10989,-0.98726,-0.11508,59.326,111.73,135.64,-526.91,0.075372,0.22703,-0.535,-0.0056124,0.22644,-0.51843,0.005348,0.2325,-0.55732,0.072846,0.23213,-0.60739
6266,0.52287,0.1479,-0.83949,-0.046805,0.98833,0.14497,0.85113,-0.036508,0.52369,-15.474,-57.086,-15.794,-0.052086,-0.48523,-0.055882,0.87105,-0.10604,-0.98783,-0.11377,58.839,110.75,136.34,-527.75,0.074443,0.22774,-0.53602,-0.006652,0.22711,-0.52013,0.004609,0.23323,-0.5589,0.072549,0.23225,-0.60842
6274,0.53202,0.14179,-0.83477,-0.041651,0.98907,0.14145,0.84571,-0.040485,0.53211,-14.887,-56.592,-14.923,-0.052061,-0.48087,-0.052491,0.87367,-0.10701,-0.98839,-0.10789,58.224,110.04,136.35,-527.38,0.074441,0.22795,-0.53647,-0.0068092,0.22794,-0.52136,0.0048533,0.23379,-0.56007,0.07328,0.23232,-0.60888
6277,0.54539,0.13633,-0.82702,-0.03989,0.98979,0.13686,0.83723,-0.041651,0.54526,-14.09,-55.794,-14.035,-0.050854,-0.47412,-0.050202,0.87756,-0.10606,-0.98883,-0.1047,57.302,109.39,136.55,-526.59,0.074291,0.22826,-0.53654,-0.0071735,0.22862,-0.5227,0.0051121,0.23429,-0.56121,0.074217,0.23232,-0.60899
6279,0.55916,0.1304,-0.81874,-0.033294,0.99029,0.13498,0.82839,-0.048215,0.55807,-13.597,-54.959,-13.127,-0.05196,-0.46719,-0.046428,0.88141,-0.11,-0.98906,-0.098291,56.375,108.08,136.4,-525.34,0.074011,0.22835,-0.53655,-0.0077031,0.22959,-0.52391,0.005258,0.23483,-0.56233,0.075174,0.23255,-0.6089
6281,0.57909,0.12259,-0.806,-0.027942,0.99103,0.13065,0.81479,-0.053139,0.57732,-12.752,-53.707,-11.953,-0.051799,-0.45679,-0.042424,0.88705,-0.1122,-0.98943,-0.091892,54.99,106.72,136.35,-524.13,0.073719,0.22852,-0.5366,-0.0082293,0.23054,-0.52586,0.005654,0.23545,-0.564,0.076565,0.2325,-0.60888
6282,0.59219,0.11884,-0.79699,-0.02527,0.99132,0.12904,0.8054,-0.056276,0.59005,-12.336,-52.844,-11.347,-0.052013,-0.44975,-0.040448,0.89072,-0.11443,-0.98944,-0.088984,54.071,105.86,136.37,-523.35,0.073513,0.22868,-0.53654,-0.0085446,0.23112,-0.5271,0.0059179,0.23588,-0.565,0.077498,0.23259,-0.60873
6283,0.6064,0.11549,-0.78673,-0.021891,0.99145,0.12867,0.79486,-0.060803,0.60374,-12.031,-51.881,-10.783,-0.052946,-0.44196,-0.03839,0.89465,-0.11851,-0.98923,-0.085928,53.073,104.89,136.3,-522.79,0.073273,0.22879,-0.53642,-0.0088979,0.23167,-0.52837,0.0062283,0.23639,-0.56604,0.07851,0.23264,-0.60849
6284,0.62232,0.1087,-0.77518,-0.015634,0.99184,0.12653,0.7826,-0.066622,0.61895,-11.553,-50.821,-9.9075,-0.05371,-0.43318,-0.034573,0.89904,-0.12266,-0.9893,-0.07896,51.935,103.54,136.27,-521.73,0.073018,0.22901,-0.53616,-0.009273,0.23263,-0.5297,0.0066337,0.23713,-0.56706,0.079731,0.23268,-0.60809
6285,0.64021,0.1007,-0.76157,-0.010195,0.9924,0.12265,0.76813,-0.070756,0.63637,-10.909,-49.603,-8.9389,-0.053485,-0.42303,-0.030667,0.90401,-0.12511,-0.98955,-0.071736,50.618,102.17,136.15,-520.37,0.072743,0.22908,-0.53578,-0.0096694,0.2334,-0.53115,0.0070985,0.23764,-0.56817,0.081019,0.23243,-0.60758
6286,0.65872,0.09741,-0.74606,-0.0084463,0.99248,0.12213,0.75234,-0.074145,0.65458,-10.568,-48.25,-8.4118,-0.053975,-0.41206,-0.02911,0.90909,-0.12956,-0.98911,-0.069876,49.24,101.01,136.18,-518.83,0.072464,0.22921,-0.53528,-0.0099945,0.23399,-0.53262,0.0076215,0.23801,-0.56926,0.082482,0.23262,-0.60686
6287,0.67695,0.088783,-0.73066,-0.0058488,0.99332,0.11528,0.73601,-0.073765,0.67294,-9.7208,-46.941,-7.4718,-0.051696,-0.40107,-0.025878,0.91422,-0.12758,-0.98977,-0.063862,47.809,99.818,136.25,-517.2,0.07215,0.22934,-0.53479,-0.010281,0.23454,-0.53413,0.0082312,0.23828,-0.57039,0.08387,0.23215,-0.6062
6288,0.69517,0.088302,-0.7134,-0.0024232,0.99271,0.12051,0.71884,-0.082048,0.69032,-9.9026,-45.512,-7.239,-0.055104,-0.38962,-0.02468,0.91899,-0.13976,-0.9882,-0.062598,46.441,98.495,135.87,-516.7,0.071853,0.22924,-0.53443,-0.010552,0.23496,-0.53579,0.0088958,0.23878,-0.57147,0.085271,0.23234,-0.60534
6289,0.71304,0.077263,-0.69686,0.0069254,0.99309,0.11719,0.70109,-0.088389,0.70757,-9.4043,-44.175,-6.1843,-0.055634,-0.37831,-0.019035,0.92381,-0.14531,-0.98814,-0.049718,45.021,96.636,135.34,-515.56,0.071535,0.22897,-0.53409,-0.010764,0.23567,-0.53744,0.0095516,0.23919,-0.57269,0.086746,0.2316,-0.60472
6290,0.73203,0.072061,-0.67745,0.013542,0.99265,0.12022,0.68114,-0.097179,0.72568,-9.4067,-42.645,-5.6221,-0.058519,-0.3657,-0.015752,0.92876,-0.15787,-0.98655,-0.042494,43.516,94.736,134.98,-514.28,0.071209,0.22885,-0.53366,-0.010927,0.23648,-0.53916,0.010368,0.23968,-0.57387,0.088335,0.23169,-0.60369
6291,0.75167,0.066465,-0.65618,0.018275,0.99243,0.12146,0.65928,-0.10329,0.74477,-9.2623,-41.009,-5.0531,-0.060162,-0.35213,-0.0129,0.93393,-0.1683,-0.98508,-0.036087,41.889,92.912,134.79,-512.7,0.070893,0.2288,-0.53316,-0.010992,0.23724,-0.54096,0.011342,0.24005,-0.57515,0.08998,0.23177,-0.60261
6292,0.76998,0.055828,-0.63563,0.023724,0.99297,0.11595,0.63763,-0.10436,0.76324,-8.6384,-39.466,-4.1471,-0.058662,-0.33903,-0.0085482,0.93891,-0.17045,-0.98505,-0.024837,40.262,91.262,134.74,-511.46,0.07047,0.22887,-0.53262,-0.011101,0.23786,-0.54275,0.012151,0.24049,-0.57626,0.091523,0.23104,-0.60162
6293,0.78862,0.05252,-0.61263,0.023544,0.99304,0.11544,0.61442,-0.10546,0.7819,-8.3986,-37.78,-3.8101,-0.05851,-0.32501,-0.0076747,0.94387,-0.17713,-0.98391,-0.023234,38.576,89.718,135.1,-510.14,0.069836,0.22928,-0.53193,-0.011319,0.2385,-0.54447,0.012913,0.24104,-0.57727,0.092815,0.23127,-0.60022
6294,0.80578,0.041869,-0.59073,0.031033,0.99314,0.11272,0.5914,-0.10916,0.79896,-8.0306,-36.209,-2.9745,-0.058489,-0.31161,-0.0028563,0.9484,-0.18447,-0.9828,-0.0090084,36.971,87.206,134.63,-508.46,0.069033,0.22892,-0.53129,-0.011675,0.239,-0.54611,0.013521,0.24108,-0.57821,0.09399,0.23048,-0.59895
