frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
4373,0.87017,-0.12619,-0.47631,0.032103,0.97912,-0.20074,0.4917,0.15939,0.85605,13.197,-28.445,8.2511,0.093545,-0.25144,0.041116,0.96246,0.34466,-0.92642,0.15149,31.496,22.131,149.29,-868.24,0.0047617,0.19961,-0.90778,-0.072614,0.20626,-0.93594,-0.043147,0.20124,-0.9638,0.039176,0.18496,-0.96969
4374,0.86157,-0.12328,-0.49245,0.028718,0.98035,-0.19518,0.50683,0.15402,0.84817,12.959,-29.502,8.1431,0.090891,-0.2601,0.039563,0.96048,0.32654,-0.93444,0.14213,32.323,23.159,148.76,-869.29,0.0049587,0.19947,-0.90796,-0.072872,0.20616,-0.93475,-0.043927,0.20158,-0.96295,0.038247,0.185,-0.97035
4375,0.85185,-0.12584,-0.50845,0.027963,0.98025,-0.19577,0.52304,0.15255,0.83854,13.141,-30.561,8.4035,0.090901,-0.26919,0.040139,0.95795,0.31679,-0.93813,0.13988,33.351,23.927,148.62,-869.68,0.0052186,0.19932,-0.90811,-0.073076,0.2063,-0.93343,-0.044662,0.20152,-0.9622,0.037332,0.18485,-0.97112
4376,0.8418,-0.12828,-0.52433,0.025641,0.97976,-0.19853,0.53918,0.15368,0.82805,13.483,-31.623,8.6643,0.092183,-0.27835,0.040284,0.9552,0.31146,-0.94046,0.13611,34.432,24.772,148.72,-869.88,0.0054939,0.19927,-0.90823,-0.073241,0.2064,-0.93202,-0.045413,0.20133,-0.96145,0.036357,0.18475,-0.97187
4377,0.83166,-0.12797,-0.54034,0.022154,0.97995,-0.19799,0.55484,0.15269,0.81782,13.609,-32.707,8.7479,0.092038,-0.28743,0.039401,0.95255,0.30239,-0.94435,0.12945,35.441,25.906,148.71,-870.53,0.0058129,0.19941,-0.90825,-0.073366,0.20647,-0.93057,-0.046101,0.20164,-0.96044,0.035441,0.18477,-0.9725
4378,0.82098,-0.12886,-0.55622,0.020206,0.98014,-0.19725,0.5706,0.1507,0.80728,13.731,-33.795,8.9205,0.091586,-0.2966,0.039237,0.94979,0.29271,-0.94794,0.1254,36.466,26.968,148.44,-871.23,0.0061607,0.19932,-0.90831,-0.073406,0.20645,-0.92913,-0.046759,0.2018,-0.95945,0.034491,0.18452,-0.9732
4379,0.80855,-0.13331,-0.57312,0.020271,0.97973,-0.1993,0.58807,0.14952,0.79487,14.076,-34.968,9.3626,0.092138,-0.30672,0.040568,0.94646,0.28542,-0.95013,0.12567,37.667,27.754,148.45,-871.3,0.0065591,0.19917,-0.90839,-0.073429,0.20681,-0.9275,-0.047416,0.20162,-0.95853,0.033511,0.18445,-0.97386
4380,0.79767,-0.13097,-0.5887,0.016463,0.9805,-0.19583,0.60287,0.14652,0.78427,14.02,-36.065,9.3245,0.090692,-0.31566,0.039057,0.94372,0.2742,-0.95439,0.11809,38.628,28.884,148.06,-872.14,0.0069275,0.199,-0.90847,-0.07338,0.20662,-0.92607,-0.047984,0.20172,-0.95752,0.032596,0.18442,-0.97444
4381,0.78508,-0.13375,-0.60477,0.017022,0.9807,-0.1948,0.61915,0.14264,0.77221,14.158,-37.213,9.6686,0.089698,-0.32535,0.04008,0.94048,0.26393,-0.95731,0.11793,39.736,29.754,147.67,-872.81,0.0072868,0.19878,-0.90859,-0.07333,0.20677,-0.92456,-0.048541,0.20183,-0.95651,0.031626,0.18414,-0.97506
4382,0.77297,-0.13303,-0.62034,0.014247,0.98116,-0.19266,0.63428,0.14008,0.76031,14.219,-38.341,9.7652,0.088746,-0.33462,0.039281,0.93734,0.25472,-0.96042,0.11274,40.78,30.726,147.43,-873.45,0.0076385,0.19863,-0.9087,-0.073268,0.20677,-0.92307,-0.049123,0.20185,-0.9555,0.030644,0.18419,-0.97554
4383,0.76152,-0.13407,-0.63412,0.011386,0.98099,-0.19374,0.64804,0.14032,0.74857,14.51,-39.355,9.9851,0.089394,-0.34311,0.038925,0.93422,0.25062,-0.96192,0.10913,41.794,31.71,147.36,-873.97,0.0079844,0.19859,-0.90874,-0.073159,0.20672,-0.92167,-0.049629,0.20185,-0.95449,0.029715,0.18399,-0.97608
4384,0.74977,-0.13674,-0.64741,0.0093831,0.98051,-0.19623,0.66163,0.14105,0.73645,14.92,-40.347,10.336,0.090573,-0.35153,0.03924,0.93096,0.24806,-0.96277,0.10747,42.831,32.539,147.46,-874.13,0.0083223,0.19856,-0.90876,-0.073037,0.20688,-0.9202,-0.050094,0.20172,-0.95356,0.028825,0.1839,-0.97653
4385,0.73819,-0.13522,-0.66091,0.0073646,0.98126,-0.19254,0.67456,0.13726,0.72535,14.866,-41.369,10.38,0.088846,-0.35977,0.038411,0.92801,0.23848,-0.96566,0.1031,43.747,33.415,147.12,-874.88,0.0086559,0.19843,-0.90882,-0.072883,0.20686,-0.91884,-0.050544,0.20188,-0.95253,0.02793,0.18396,-0.97692
4386,0.7261,-0.13716,-0.67377,0.0062518,0.98118,-0.19301,0.68756,0.13593,0.71329,15.141,-42.359,10.697,0.088926,-0.36803,0.038772,0.92474,0.23365,-0.96697,0.10187,44.742,34.27,146.86,-875.61,0.0089536,0.19834,-0.90887,-0.072767,0.20684,-0.91747,-0.051,0.20202,-0.9515,0.027001,0.18357,-0.97742
4387,0.71424,-0.1341,-0.68693,0.0027044,0.98199,-0.18889,0.69989,0.13306,0.70174,15.065,-43.388,10.634,0.087326,-0.37617,0.037108,0.92168,0.2251,-0.96963,0.09565,45.654,35.102,146.67,-876.26,0.0092153,0.19827,-0.9089,-0.072648,0.2068,-0.91605,-0.051477,0.2021,-0.95043,0.025999,0.18386,-0.97766
4388,0.70108,-0.13847,-0.69951,0.0021775,0.98138,-0.19208,0.71308,0.13314,0.68832,15.592,-44.388,11.173,0.088571,-0.3847,0.038303,0.91798,0.22332,-0.96995,0.096575,46.734,35.781,146.65,-876.52,0.0094648,0.19819,-0.9089,-0.072485,0.20698,-0.91454,-0.051968,0.20204,-0.94939,0.025032,0.18352,-0.97809
4389,0.68878,-0.13659,-0.71199,-0.0027899,0.98158,-0.19101,0.72496,0.13355,0.67572,15.785,-45.397,11.217,0.088716,-0.39277,0.036573,0.91461,0.21942,-0.97143,0.090454,47.698,36.672,146.62,-876.97,0.0097243,0.19811,-0.90891,-0.072321,0.20682,-0.91307,-0.052436,0.20187,-0.94833,0.023986,0.18364,-0.97833
4390,0.67404,-0.13865,-0.72557,-0.0022257,0.98184,-0.1897,0.73869,0.12948,0.66149,16.001,-46.516,11.624,0.087619,-0.40197,0.037452,0.91068,0.2121,-0.97303,0.09066,48.8,37.329,146.31,-877.51,0.010019,0.19789,-0.90897,-0.072069,0.20703,-0.91151,-0.052873,0.20192,-0.94716,0.02299,0.18354,-0.97864
4391,0.66029,-0.13719,-0.73838,-0.0049226,0.98236,-0.18693,0.751,0.12706,0.64796,16.092,-47.593,11.738,0.086546,-0.41052,0.036458,0.907,0.20551,-0.97482,0.086573,49.811,38.205,146.11,-878.26,0.010341,0.19784,-0.909,-0.071739,0.20701,-0.90998,-0.053234,0.20206,-0.94597,0.022013,0.18361,-0.97893
4392,0.64606,-0.13782,-0.75074,-0.0082683,0.98224,-0.18744,0.76324,0.1273,0.63345,16.484,-48.655,12.042,0.087137,-0.41915,0.035868,0.90302,0.20283,-0.97565,0.083489,50.885,39.168,146.2,-878.75,0.01074,0.19789,-0.90903,-0.071329,0.20711,-0.90844,-0.053514,0.20207,-0.94483,0.021057,0.18366,-0.9792
4393,0.6324,-0.137,-0.76243,-0.010505,0.98263,-0.18528,0.77457,0.12518,0.61998,16.639,-49.679,12.223,0.086305,-0.42727,0.035164,0.89931,0.19735,-0.97703,0.080409,51.866,40.142,145.9,-879.63,0.011201,0.19779,-0.90907,-0.070836,0.20698,-0.90703,-0.053689,0.20222,-0.94363,0.020195,0.18349,-0.97952
4394,0.6184,-0.13653,-0.77391,-0.01301,0.98288,-0.18379,0.78575,0.12373,0.60604,16.871,-50.706,12.45,0.085857,-0.43544,0.034486,0.89545,0.19287,-0.97816,0.077468,52.867,41.207,145.61,-880.44,0.011759,0.19762,-0.90915,-0.070273,0.20682,-0.90562,-0.053756,0.2022,-0.94253,0.019437,0.18329,-0.97983
4395,0.60321,-0.13689,-0.78575,-0.011745,0.98353,-0.18036,0.79749,0.11802,0.59167,16.953,-51.79,12.785,0.083683,-0.44403,0.035097,0.89141,0.18465,-0.97975,0.077441,53.899,42.079,145.28,-880.96,0.012399,0.19738,-0.90927,-0.069504,0.2071,-0.90417,-0.053707,0.20225,-0.94142,0.018749,0.18352,-0.97999
4396,0.58923,-0.13759,-0.79616,-0.014942,0.98337,-0.181,0.80782,0.11855,0.57738,17.405,-52.765,13.143,0.084388,-0.45187,0.034552,0.88741,0.18306,-0.98024,0.074952,54.901,43.248,145.32,-881.5,0.013072,0.19738,-0.90938,-0.068679,0.20713,-0.90282,-0.053588,0.20219,-0.94041,0.018159,0.1835,-0.9802
4397,0.57536,-0.1388,-0.80603,-0.016655,0.9833,-0.18122,0.81773,0.11769,0.56344,17.829,-53.71,13.563,0.084584,-0.45948,0.034565,0.88347,0.18055,-0.98079,0.073782,55.871,44.381,144.97,-882.43,0.013778,0.19717,-0.90955,-0.067871,0.20692,-0.90162,-0.053401,0.20218,-0.93941,0.017595,0.18301,-0.98059
4398,0.56035,-0.14108,-0.81615,-0.017176,0.98319,-0.18175,0.82808,0.11586,0.54851,18.333,-54.702,14.132,0.084625,-0.46753,0.035233,0.87921,0.17762,-0.98132,0.073951,56.905,45.412,144.84,-882.98,0.014479,0.19705,-0.9097,-0.066981,0.20709,-0.90029,-0.053254,0.20217,-0.9384,0.017033,0.18291,-0.98081
4399,0.54627,-0.13973,-0.82587,-0.019204,0.98364,-0.17913,0.83739,0.11371,0.53465,18.523,-55.677,14.348,0.083641,-0.47506,0.034425,0.87529,0.17296,-0.98235,0.071187,57.841,46.435,144.65,-883.59,0.01512,0.19688,-0.90983,-0.066166,0.20707,-0.899,-0.053074,0.20206,-0.93739,0.016436,0.18306,-0.9809
4400,0.53299,-0.13915,-0.8346,-0.022775,0.98367,-0.17855,0.84582,0.11417,0.52111,18.913,-56.574,14.632,0.083974,-0.48207,0.033385,0.87146,0.17121,-0.98288,0.068068,58.742,47.52,144.65,-884.27,0.015742,0.19692,-0.90987,-0.065344,0.20699,-0.89774,-0.052875,0.20211,-0.93631,0.015884,0.18302,-0.98103
4401,0.5185,-0.14098,-0.84338,-0.023098,0.98365,-0.17863,0.85477,0.1121,0.50676,19.417,-57.499,15.211,0.083801,-0.48949,0.033979,0.86731,0.16835,-0.98336,0.068263,59.705,48.444,144.47,-884.64,0.016386,0.1967,-0.90997,-0.064445,0.20711,-0.89644,-0.052649,0.20197,-0.93531,0.015379,0.18294,-0.98117
4403,0.49247,-0.13992,-0.85901,-0.028347,0.98389,-0.17651,0.86987,0.11128,0.48057,20.168,-59.206,15.861,0.083681,-0.50271,0.032442,0.85979,0.16387,-0.98443,0.063531,61.415,50.572,144.2,-886.07,0.017764,0.19651,-0.91025,-0.062623,0.20688,-0.89425,-0.051986,0.20185,-0.93347,0.014531,0.18278,-0.98147
4405,0.46689,-0.13733,-0.87359,-0.029225,0.98493,-0.17045,0.88383,0.10511,0.45584,20.502,-60.878,16.39,0.080803,-0.51531,0.031699,0.85259,0.15462,-0.98611,0.060659,63.01,52.658,143.48,-887.85,0.019401,0.19609,-0.91072,-0.060502,0.20666,-0.89238,-0.051019,0.20189,-0.93182,0.014018,0.1827,-0.98176
4407,0.44199,-0.13617,-0.88662,-0.029617,0.98566,-0.16615,0.89653,0.099695,0.43162,21.054,-62.452,17.124,0.078609,-0.52727,0.031509,0.84547,0.1472,-0.98735,0.059002,64.556,54.825,142.95,-889.24,0.021177,0.19578,-0.91102,-0.058127,0.20664,-0.89044,-0.049754,0.20195,-0.93015,0.013772,0.1827,-0.98189
4408,0.42858,-0.13618,-0.89318,-0.030374,0.98585,-0.16488,0.90299,0.097795,0.41838,21.51,-63.276,17.628,0.078034,-0.53359,0.031432,0.84155,0.14446,-0.9878,0.058188,65.392,55.92,142.83,-889.98,0.022045,0.19575,-0.91118,-0.056899,0.20671,-0.88943,-0.049143,0.20207,-0.92927,0.013574,0.18271,-0.98197
4409,0.41459,-0.13553,-0.89986,-0.030393,0.98623,-0.16254,0.9095,0.094736,0.40476,21.879,-64.14,18.103,0.0768,-0.54011,0.031384,0.83749,0.14054,-0.98841,0.057433,66.247,56.935,142.47,-890.78,0.02287,0.19549,-0.91141,-0.055743,0.20663,-0.88841,-0.048589,0.20199,-0.92841,0.013351,0.18264,-0.98207
4410,0.40114,-0.13684,-0.90574,-0.032323,0.98605,-0.16329,0.91545,0.094779,0.39112,22.66,-64.923,18.836,0.077414,-0.5463,0.031353,0.83341,0.14008,-0.98851,0.056731,67.098,58.08,142.5,-891.11,0.023708,0.19539,-0.91156,-0.054504,0.20672,-0.88739,-0.048001,0.2018,-0.92757,0.0131,0.18267,-0.98211
4411,0.3876,-0.13518,-0.91186,-0.033916,0.98643,-0.16065,0.9212,0.093194,0.37775,23.039,-65.764,19.227,0.076511,-0.55251,0.030522,0.82942,0.13697,-0.98907,0.054638,67.921,59.138,142.23,-892.07,0.024536,0.19529,-0.91168,-0.053332,0.20653,-0.88634,-0.047389,0.20188,-0.92659,0.012816,0.18255,-0.98218
4412,0.37298,-0.13415,-0.91809,-0.032888,0.98696,-0.15757,0.92726,0.088964,0.3637,23.424,-66.649,19.782,0.074691,-0.55908,0.030678,0.82517,0.13223,-0.98973,0.054308,68.788,60.045,141.86,-893.01,0.025349,0.19514,-0.91185,-0.052036,0.20654,-0.88531,-0.046743,0.20207,-0.9256,0.012548,0.18254,-0.98219
4413,0.35842,-0.13541,-0.92369,-0.033753,0.9869,-0.15778,0.93295,0.087728,0.34916,24.318,-67.471,20.697,0.074782,-0.56553,0.030966,0.82074,0.1309,-0.98991,0.054204,69.682,61.218,141.72,-893.56,0.026287,0.19496,-0.91206,-0.05067,0.20659,-0.88428,-0.046026,0.20191,-0.92476,0.012375,0.18246,-0.98223
4414,0.34518,-0.13362,-0.92898,-0.035394,0.98726,-0.15515,0.93787,0.086436,0.33605,24.783,-68.276,21.162,0.073946,-0.57141,0.030065,0.81677,0.12817,-0.99038,0.05211,70.474,62.403,141.59,-894.46,0.027268,0.19495,-0.91221,-0.04924,0.20649,-0.88334,-0.0452,0.20203,-0.92385,0.012289,0.1825,-0.98225
4415,0.33065,-0.13422,-0.93416,-0.032148,0.98766,-0.15329,0.9432,0.080716,0.32226,25.439,-69.093,22.093,0.072001,-0.57766,0.031407,0.81249,0.12351,-0.99088,0.053874,71.32,63.351,141.17,-895.21,0.028254,0.19475,-0.91238,-0.047784,0.20669,-0.88236,-0.044338,0.20224,-0.92294,0.01225,0.18248,-0.98225
4416,0.31845,-0.13206,-0.9387,-0.035462,0.9879,-0.15101,0.94728,0.081378,0.30991,25.979,-69.834,22.524,0.071837,-0.583,0.029861,0.80874,0.12214,-0.99121,0.05077,72.054,64.634,141.07,-896.01,0.029241,0.19463,-0.91261,-0.046397,0.20641,-0.88155,-0.043513,0.20204,-0.92223,0.012215,0.18248,-0.98229
4417,0.30466,-0.13235,-0.94322,-0.034757,0.98809,-0.14987,0.95183,0.078443,0.29643,26.821,-70.6,23.481,0.070945,-0.58886,0.030325,0.80455,0.11946,-0.99153,0.051062,72.867,65.637,140.87,-896.8,0.03016,0.19454,-0.91288,-0.044921,0.20652,-0.88076,-0.042639,0.20215,-0.92145,0.012209,0.18248,-0.98236
4418,0.29082,-0.1309,-0.94778,-0.030705,0.98881,-0.14599,0.95628,0.071559,0.28355,27.243,-71.402,24.233,0.067942,-0.59465,0.031293,0.8005,0.11336,-0.99218,0.052212,73.645,66.601,140.3,-897.72,0.031233,0.19422,-0.9132,-0.043457,0.20659,-0.87999,-0.041731,0.20231,-0.92068,0.01225,0.18257,-0.98238
4419,0.28003,-0.12893,-0.9513,-0.033846,0.989,-0.144,0.9594,0.072522,0.27258,27.846,-72.044,24.722,0.067907,-0.59925,0.02982,0.79712,0.11246,-0.99243,0.049385,74.288,67.859,140.36,-898.29,0.032235,0.19426,-0.91323,-0.041988,0.20644,-0.87914,-0.040767,0.20224,-0.91992,0.012386,0.18268,-0.98225
4420,0.26652,-0.12663,-0.95547,-0.02791,0.9899,-0.13898,0.96342,0.063708,0.2603,28.098,-72.838,25.413,0.063881,-0.60479,0.031113,0.79321,0.1049,-0.99317,0.051094,75.027,68.761,139.74,-898.97,0.033358,0.19396,-0.91328,-0.040406,0.2066,-0.87815,-0.039706,0.20253,-0.91892,0.012604,0.18292,-0.982
4421,0.25624,-0.12488,-0.95851,-0.031117,0.99004,-0.1373,0.96611,0.065009,0.2498,28.796,-73.438,25.983,0.064027,-0.6091,0.029673,0.78995,0.10442,-0.99336,0.048393,75.639,70.082,139.72,-899.39,0.034417,0.19387,-0.91326,-0.038901,0.20635,-0.87732,-0.038692,0.2023,-0.91813,0.012869,0.18293,-0.9818
4423,0.23358,-0.12328,-0.96449,-0.025311,0.99082,-0.13277,0.97201,0.055425,0.22831,30.179,-74.686,27.824,0.060084,-0.61825,0.031277,0.78306,0.096606,-0.99405,0.050288,76.917,72.215,138.92,-900.42,0.036679,0.19336,-0.91347,-0.035738,0.20645,-0.87582,-0.036448,0.20238,-0.91668,0.013555,0.18305,-0.9815
4425,0.20703,-0.11945,-0.97102,-0.015887,0.99198,-0.12542,0.97821,0.041391,0.20347,31.649,-76.172,29.984,0.053809,-0.62879,0.033407,0.77499,0.085145,-0.99497,0.052863,78.391,75.53,137.54,-902.15,0.040453,0.19262,-0.91369,-0.030823,0.20626,-0.8741,-0.032609,0.20269,-0.91492,0.015429,0.18291,-0.98115
4426,0.19163,-0.11709,-0.97446,-0.013331,0.99246,-0.12188,0.98138,0.036346,0.18862,32.868,-77.022,31.426,0.051359,-0.63486,0.033681,0.77018,0.080521,-0.99535,0.052805,79.26,77.715,136.84,-903.12,0.042799,0.19221,-0.91373,-0.027784,0.20591,-0.87308,-0.030225,0.20272,-0.9137,0.016616,0.18264,-0.9809
4427,0.183,-0.12038,-0.97571,-0.013991,0.99206,-0.12502,0.98301,0.036531,0.17986,34.803,-77.347,33.338,0.052638,-0.6382,0.034664,0.76729,0.082079,-0.99516,0.054053,79.778,79.097,136.87,-902.89,0.043991,0.19208,-0.91366,-0.02616,0.2061,-0.87237,-0.028985,0.20246,-0.9132,0.017292,0.18254,-0.9807
4428,0.17589,-0.1141,-0.97777,-0.0058105,0.99312,-0.11694,0.98439,0.02625,0.17402,33.901,-77.898,32.972,0.046773,-0.64094,0.035374,0.76535,0.072672,-0.99584,0.054961,80.124,79.845,136.03,-903.63,0.045242,0.19172,-0.91358,-0.024601,0.20595,-0.87176,-0.027676,0.20284,-0.91248,0.017964,0.18285,-0.98033
