frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
4945,0.99025,-0.026602,-0.13672,-0.015526,0.95439,-0.29815,0.13841,0.29737,0.94468,17.516,-7.858,1.5388,0.15098,-0.069755,0.0028082,0.98607,0.90767,-0.41935,0.016882,19.15,8.882,74.524,-694.91,0.0059227,0.13436,-0.7307,-0.057645,0.13414,-0.7834,-0.020151,0.13186,-0.79955,0.060512,0.12299,-0.77685
4947,0.98622,-0.027554,-0.16312,-0.022955,0.9537,-0.29988,0.16383,0.2995,0.93993,17.695,-9.3881,1.6004,0.15215,-0.082994,0.0011673,0.98487,0.87787,-0.47886,0.0067351,19.961,10.755,74.462,-695.61,0.0066179,0.13431,-0.73125,-0.05838,0.13389,-0.7823,-0.021339,0.13177,-0.79933,0.059881,0.1226,-0.77893
4948,0.97877,-0.035091,-0.20192,-0.028491,0.95237,-0.30361,0.20296,0.30292,0.93115,18.059,-11.649,2.0533,0.15431,-0.10301,0.0016793,0.98264,0.83169,-0.55517,0.0090507,21.386,12.57,74.714,-695.72,0.0076808,0.13431,-0.73169,-0.059255,0.13421,-0.78007,-0.022973,0.13152,-0.7987,0.058913,0.12221,-0.78143
4950,0.97326,-0.03728,-0.22667,-0.032425,0.95457,-0.29622,0.22742,0.29564,0.92783,17.706,-13.101,2.1936,0.15071,-0.11563,0.0012362,0.98179,0.79337,-0.6087,0.0065078,21.901,13.953,74.1,-696.55,0.0083292,0.13399,-0.73192,-0.059776,0.13445,-0.77856,-0.023894,0.13181,-0.79802,0.058343,0.12202,-0.78273
4952,0.96644,-0.043516,-0.25319,-0.035933,0.95296,-0.30094,0.25438,0.29994,0.91942,18.124,-14.666,2.5781,0.15334,-0.12953,0.0019351,0.97965,0.7639,-0.64526,0.00964,23.16,15.364,74.284,-696.63,0.0091015,0.13397,-0.73223,-0.060282,0.13452,-0.77698,-0.02498,0.13154,-0.79749,0.057682,0.12147,-0.78449
4955,0.96127,-0.045206,-0.27188,-0.040546,0.95253,-0.30174,0.27261,0.30108,0.9138,18.273,-15.776,2.6925,0.15406,-0.13915,0.0011911,0.97821,0.74209,-0.67028,0.0057372,23.964,16.874,74.379,-696.71,0.0098847,0.13407,-0.73217,-0.060355,0.13458,-0.77557,-0.025472,0.13163,-0.79675,0.057353,0.12133,-0.78537
4958,0.9555,-0.047944,-0.29106,-0.043793,0.95271,-0.3007,0.29171,0.30007,0.90822,18.319,-16.921,2.8725,0.15376,-0.14915,0.0010625,0.97679,0.71777,-0.69626,0.0049598,24.74,18.221,74.286,-696.71,0.010687,0.13401,-0.732,-0.060418,0.13473,-0.774,-0.025955,0.1317,-0.79583,0.057029,0.12114,-0.78606
4961,0.94803,-0.046788,-0.31471,-0.051944,0.9531,-0.29818,0.3139,0.29903,0.90114,18.309,-18.343,2.8254,0.15313,-0.16119,-0.0013221,0.97497,0.68875,-0.72497,-0.0059463,25.692,19.729,74.089,-696.82,0.011383,0.13381,-0.73193,-0.060745,0.13458,-0.77219,-0.026849,0.13152,-0.79477,0.056328,0.12118,-0.78689
4963,0.94207,-0.050174,-0.33165,-0.055089,0.95218,-0.30053,0.33087,0.30139,0.89425,18.576,-19.369,3.0487,0.15462,-0.17019,-0.0012624,0.9732,0.67243,-0.74014,-0.0054898,26.588,20.679,74.204,-696.47,0.01183,0.13383,-0.73163,-0.061002,0.13463,-0.77054,-0.027532,0.1314,-0.79383,0.055783,0.12087,-0.78748
4965,0.93501,-0.05504,-0.35032,-0.057251,0.95149,-0.30229,0.34997,0.3027,0.88651,18.829,-20.507,3.3689,0.15573,-0.18026,-0.00056905,0.97121,0.65374,-0.75671,-0.0023888,27.563,21.607,74.115,-696.21,0.012161,0.13373,-0.73123,-0.061416,0.13465,-0.76865,-0.028431,0.13134,-0.79263,0.054978,0.12027,-0.78816
4967,0.92681,-0.054917,-0.37149,-0.062664,0.95276,-0.29718,0.37027,0.29871,0.87959,18.668,-21.808,3.391,0.15367,-0.19129,-0.0019978,0.96943,0.62626,-0.77957,-0.0081418,28.408,22.278,73.865,-695.84,0.012391,0.1335,-0.7307,-0.06197,0.13482,-0.76641,-0.029525,0.13128,-0.79118,0.053945,0.12049,-0.78835
4969,0.91872,-0.056092,-0.39091,-0.067371,0.95309,-0.2951,0.38912,0.29745,0.87184,18.7,-23.011,3.4938,0.15312,-0.20157,-0.0029146,0.96743,0.60486,-0.79625,-0.011513,29.329,23.209,73.597,-695.35,0.01263,0.1333,-0.72988,-0.062488,0.13473,-0.76403,-0.030558,0.13122,-0.78949,0.052929,0.1202,-0.78851
4971,0.91128,-0.054334,-0.40818,-0.07322,0.95408,-0.29047,0.40522,0.29458,0.86546,18.553,-24.091,3.4122,0.15145,-0.21056,-0.0048888,0.96577,0.5838,-0.81168,-0.018846,30.071,24.305,73.294,-694.95,0.012857,0.13323,-0.72881,-0.062925,0.13462,-0.76159,-0.031455,0.13145,-0.78756,0.051996,0.12012,-0.78835
4973,0.90425,-0.049571,-0.42411,-0.07915,0.95657,-0.28056,0.4196,0.28727,0.86105,18.047,-25.094,3.1378,0.14717,-0.21867,-0.0076662,0.96461,0.55811,-0.82926,-0.029073,30.578,25.219,72.744,-694.45,0.013221,0.13293,-0.72766,-0.063114,0.13456,-0.75918,-0.032139,0.13159,-0.78562,0.051261,0.12052,-0.78773
4976,0.89519,-0.050543,-0.4428,-0.082435,0.95763,-0.27596,0.43799,0.28354,0.8531,17.925,-26.283,3.2315,0.14532,-0.22877,-0.0082834,0.96254,0.53594,-0.8437,-0.030549,31.465,26.373,72.447,-692.89,0.013866,0.13275,-0.72569,-0.063118,0.13469,-0.75562,-0.032716,0.13169,-0.78279,0.050644,0.12044,-0.78672
4979,0.88696,-0.05092,-0.45903,-0.084107,0.95947,-0.26895,0.45412,0.27716,0.84673,17.622,-27.324,3.2857,0.14209,-0.23758,-0.0086346,0.96088,0.51302,-0.85781,-0.031176,32.158,27.378,72.072,-691.23,0.014562,0.13256,-0.72357,-0.062908,0.13498,-0.75207,-0.032997,0.13194,-0.77985,0.050254,0.12056,-0.78534
4982,0.87703,-0.050589,-0.47776,-0.087262,0.96113,-0.26196,0.47244,0.27144,0.83852,17.349,-28.539,3.3013,0.13909,-0.24778,-0.0095629,0.95873,0.48922,-0.87151,-0.033636,33.035,28.797,71.73,-689.86,0.015352,0.13249,-0.72144,-0.062687,0.13518,-0.7483,-0.033377,0.13235,-0.7767,0.049698,0.1206,-0.7841
4984,0.86826,-0.046727,-0.49391,-0.09092,0.96371,-0.251,0.48771,0.26284,0.8325,16.778,-29.598,3.0805,0.13421,-0.25639,-0.011543,0.95714,0.4634,-0.88525,-0.039854,33.671,29.849,71.142,-689.31,0.015927,0.13221,-0.72007,-0.0626,0.13524,-0.74553,-0.033769,0.13265,-0.77436,0.049113,0.12094,-0.78328
4986,0.85808,-0.041378,-0.51184,-0.09703,0.96573,-0.24074,0.50426,0.25624,0.82466,16.274,-30.787,2.7608,0.13009,-0.26598,-0.014568,0.95505,0.43883,-0.89722,-0.049141,34.489,31.091,70.668,-688.87,0.016438,0.13201,-0.71874,-0.0626,0.13513,-0.74258,-0.034353,0.13289,-0.77197,0.048319,0.12129,-0.78258
4988,0.8474,-0.041537,-0.52933,-0.10228,0.96549,-0.2395,0.52101,0.25709,0.81391,16.397,-31.96,2.8062,0.13038,-0.27576,-0.015947,0.95221,0.42684,-0.90282,-0.052209,35.57,32.179,70.533,-687.85,0.016881,0.13185,-0.71745,-0.062611,0.13492,-0.73963,-0.034995,0.13266,-0.76971,0.047485,0.12105,-0.78214
4990,0.83716,-0.036389,-0.54575,-0.10913,0.96661,-0.23186,0.53597,0.25366,0.80523,16.063,-33.076,2.4889,0.12779,-0.2847,-0.019146,0.94987,0.40872,-0.9106,-0.061239,36.438,33.32,70.331,-687.1,0.017384,0.13173,-0.71618,-0.062527,0.13479,-0.7368,-0.035498,0.13268,-0.76744,0.046657,0.12149,-0.78143
4992,0.82667,-0.034059,-0.56166,-0.11208,0.9682,-0.22367,0.55142,0.24785,0.79656,15.684,-34.171,2.3592,0.1244,-0.29367,-0.020584,0.94755,0.38925,-0.91888,-0.064405,37.277,34.395,69.807,-686.84,0.017942,0.13145,-0.7151,-0.062354,0.1347,-0.73421,-0.035893,0.13283,-0.76533,0.045986,0.1215,-0.78098
4994,0.81649,-0.031275,-0.57651,-0.11625,0.96918,-0.21721,0.56553,0.24437,0.78769,15.417,-35.205,2.1936,0.12209,-0.30207,-0.022475,0.94517,0.37384,-0.92494,-0.068819,38.124,35.314,69.433,-686.6,0.018378,0.13118,-0.71434,-0.062266,0.13452,-0.732,-0.03633,0.13276,-0.76356,0.045324,0.12158,-0.78065
4997,0.80349,-0.028468,-0.59464,-0.1229,0.96941,-0.21247,0.5825,0.2438,0.77541,15.323,-36.487,2.0292,0.12111,-0.31246,-0.025064,0.94185,0.3604,-0.92981,-0.074587,39.272,36.517,69.203,-686.51,0.018722,0.13106,-0.71345,-0.062324,0.13417,-0.72934,-0.037103,0.13273,-0.76139,0.044146,0.12145,-0.78054
5000,0.79238,-0.024183,-0.60955,-0.13268,0.96846,-0.2109,0.59543,0.24799,0.76418,15.429,-37.557,1.7481,0.12221,-0.3209,-0.028895,0.93875,0.35464,-0.93124,-0.083852,40.314,37.277,69.498,-685.81,0.018791,0.1311,-0.71289,-0.062541,0.13387,-0.7272,-0.037953,0.13224,-0.75993,0.042937,0.12187,-0.78044
5003,0.78238,-0.020638,-0.62246,-0.13743,0.9691,-0.20486,0.60745,0.24582,0.75536,15.174,-38.496,1.511,0.12033,-0.32839,-0.031182,0.93633,0.34271,-0.93524,-0.088807,41.112,37.777,69.297,-686.4,0.01866,0.13106,-0.71266,-0.062883,0.13366,-0.72568,-0.038858,0.1324,-0.75865,0.041739,0.12195,-0.7806
5007,0.77016,-0.018865,-0.63757,-0.14458,0.96838,-0.2033,0.62124,0.24875,0.74309,15.301,-39.611,1.4032,0.12113,-0.33732,-0.033687,0.93296,0.33649,-0.93702,-0.093577,42.199,38.264,69.423,-686.57,0.018432,0.13109,-0.71252,-0.063345,0.13341,-0.72394,-0.039954,0.13219,-0.75738,0.04021,0.12197,-0.7809
5013,0.75672,-0.016966,-0.65352,-0.14903,0.96886,-0.19772,0.63653,0.24701,0.73063,15.142,-40.807,1.2844,0.11961,-0.34696,-0.035519,0.92954,0.3244,-0.941,-0.096332,43.272,38.851,69.111,-686.63,0.018522,0.1308,-0.71214,-0.06348,0.13318,-0.72184,-0.040778,0.13195,-0.75581,0.03893,0.12196,-0.78087
5017,0.73784,-0.015383,-0.6748,-0.1561,0.96875,-0.19277,0.65668,0.24757,0.71238,15.141,-42.439,1.1943,0.11907,-0.36004,-0.038051,0.92452,0.31242,-0.94468,-0.099839,44.807,39.486,68.995,-687.14,0.018307,0.13069,-0.71192,-0.063963,0.13291,-0.7193,-0.042174,0.13181,-0.75382,0.036848,0.12186,-0.78117
5020,0.72402,-0.014104,-0.68963,-0.16489,0.96727,-0.19289,0.66978,0.25337,0.698,15.448,-43.601,1.116,0.1212,-0.3692,-0.040952,0.9205,0.31018,-0.94488,-0.10481,46.001,39.81,69.273,-687.05,0.01783,0.13076,-0.71166,-0.064547,0.13256,-0.71732,-0.043475,0.13141,-0.75239,0.034978,0.1218,-0.78137
5023,0.71068,-0.0091923,-0.70345,-0.17348,0.96675,-0.1879,0.68179,0.25557,0.68545,15.33,-44.705,0.74105,0.12092,-0.37769,-0.044795,0.91691,0.30297,-0.94637,-0.11224,47.044,40.048,69.32,-687.39,0.017212,0.1308,-0.71121,-0.06525,0.1321,-0.71531,-0.044898,0.13129,-0.75072,0.032948,0.12189,-0.78134
5027,0.69527,-0.0061553,-0.71872,-0.17926,0.96688,-0.18169,0.69604,0.25516,0.67114,15.148,-45.949,0.50724,0.11964,-0.38745,-0.047406,0.91286,0.29304,-0.94902,-0.11612,48.191,40.065,69.152,-687.45,0.016629,0.13064,-0.71068,-0.065949,0.13181,-0.71301,-0.046373,0.13109,-0.74883,0.0308,0.12197,-0.78112
5033,0.68026,-0.0086388,-0.73292,-0.18109,0.96695,-0.17948,0.71024,0.25482,0.65622,15.297,-47.131,0.72757,0.11947,-0.39701,-0.047441,0.90877,0.2863,-0.95137,-0.11369,49.329,39.451,69.013,-686.92,0.015762,0.1304,-0.71016,-0.06686,0.13189,-0.71074,-0.047969,0.13078,-0.74705,0.028576,0.12184,-0.78087
5038,0.66785,-0.0055875,-0.74427,-0.18707,0.96661,-0.17512,0.7204,0.25618,0.64451,15.201,-48.097,0.47935,0.11909,-0.40443,-0.050111,0.9054,0.2805,-0.95257,-0.11803,50.246,39.552,68.994,-687.97,0.015204,0.13043,-0.71038,-0.067395,0.13153,-0.7096,-0.049138,0.13077,-0.74613,0.026852,0.1218,-0.78119
5042,0.65523,-0.0086347,-0.75538,-0.18981,0.96597,-0.17569,0.73119,0.2585,0.6313,15.552,-49.058,0.755,0.12038,-0.41214,-0.05023,0.90174,0.27846,-0.95339,-0.1162,51.226,39.766,69.028,-688.55,0.015066,0.13037,-0.71083,-0.067483,0.13151,-0.70867,-0.049854,0.13058,-0.74548,0.025542,0.12148,-0.78182
5046,0.64222,-0.0099558,-0.76646,-0.19542,0.96475,-0.17627,0.74119,0.26298,0.61763,15.929,-50.037,0.88814,0.12231,-0.41979,-0.05164,0.89786,0.27779,-0.95346,-0.11729,52.244,40.523,69.056,-689.14,0.01527,0.13025,-0.7112,-0.067254,0.13117,-0.70762,-0.050227,0.13016,-0.74475,0.024626,0.12108,-0.78239
5051,0.62739,-0.010903,-0.77863,-0.20056,0.9639,-0.1751,0.75244,0.26602,0.60255,16.204,-51.135,0.99563,0.12342,-0.42836,-0.053063,0.89357,0.27491,-0.95418,-0.1182,53.35,41.564,68.974,-690.48,0.015761,0.13009,-0.7121,-0.066726,0.13083,-0.70697,-0.050413,0.12983,-0.74435,0.023697,0.12067,-0.78343
5055,0.61419,-0.011548,-0.78908,-0.20811,0.96213,-0.17606,0.76123,0.27235,0.58852,16.655,-52.099,1.0772,0.12603,-0.43572,-0.055245,0.8895,0.27582,-0.95358,-0.1209,54.379,42.96,69.375,-692.07,0.016471,0.13033,-0.71335,-0.065875,0.13062,-0.70685,-0.050284,0.12966,-0.74443,0.023093,0.12049,-0.78473
5058,0.60386,-0.016312,-0.79693,-0.21114,0.9608,-0.17965,0.76862,0.27675,0.57674,17.302,-52.838,1.5474,0.12875,-0.44165,-0.054961,0.8862,0.2779,-0.95326,-0.11863,55.201,43.984,69.676,-693.56,0.017171,0.13047,-0.71489,-0.065085,0.13075,-0.70731,-0.04993,0.12955,-0.74509,0.022956,0.12016,-0.78633
5061,0.59611,-0.022991,-0.80258,-0.21465,0.95864,-0.18689,0.77368,0.28368,0.56652,18.257,-53.377,2.2087,0.13318,-0.4461,-0.054241,0.88336,0.28414,-0.95177,-0.11573,55.9,44.824,70.01,-694.92,0.017747,0.13043,-0.71697,-0.064445,0.13079,-0.70854,-0.049613,0.12897,-0.74661,0.022942,0.11971,-0.78823
5066,0.5922,-0.024951,-0.8054,-0.22742,0.95371,-0.19677,0.77303,0.2997,0.55911,19.388,-53.649,2.4126,0.14087,-0.44788,-0.057452,0.88105,0.29782,-0.94686,-0.12146,56.46,45.905,70.633,-698.16,0.017951,0.1305,-0.7206,-0.06419,0.12989,-0.71177,-0.04954,0.12793,-0.74979,0.022877,0.11893,-0.79172
5069,0.59265,-0.029662,-0.80491,-0.23528,0.94936,-0.20822,0.77033,0.31278,0.55566,20.542,-53.602,2.8653,0.14801,-0.44751,-0.058414,0.88001,0.31163,-0.94221,-0.12299,56.713,46.224,71.351,-699.6,0.017793,0.13068,-0.72285,-0.064335,0.12954,-0.71402,-0.049656,0.12717,-0.75207,0.022901,0.11837,-0.79383
5071,0.59507,-0.034367,-0.80294,-0.24325,0.94452,-0.2207,0.76597,0.32665,0.5537,21.732,-53.411,3.3053,0.15561,-0.44602,-0.059382,0.87939,0.32683,-0.93682,-0.12473,56.863,46.66,72.031,-700.99,0.017758,0.1308,-0.72507,-0.064373,0.12903,-0.71642,-0.049585,0.12631,-0.75445,0.023136,0.11762,-0.79604
5075,0.59708,-0.038779,-0.80124,-0.25117,0.93957,-0.23264,0.76185,0.34015,0.55126,22.881,-53.249,3.716,0.16298,-0.44476,-0.060432,0.87862,0.34131,-0.93139,-0.12656,57.047,46.896,72.643,-703.15,0.017528,0.13085,-0.72804,-0.064591,0.12846,-0.71952,-0.049669,0.12538,-0.7575,0.023269,0.11688,-0.79884
5079,0.60038,-0.042603,-0.79858,-0.26022,0.93383,-0.24545,0.7562,0.35517,0.54956,24.067,-52.995,4.0589,0.17101,-0.44269,-0.061961,0.87803,0.35732,-0.92497,-0.12946,57.188,46.97,73.455,-705.1,0.017076,0.13103,-0.73081,-0.065067,0.12788,-0.72254,-0.049992,0.12448,-0.76047,0.023147,0.11619,-0.80155
5084,0.60445,-0.049476,-0.7951,-0.26504,0.92872,-0.25928,0.75126,0.36746,0.54826,25.31,-52.665,4.6793,0.17852,-0.44046,-0.061401,0.8777,0.37253,-0.91913,-0.12813,57.268,46.735,73.959,-707.83,0.016587,0.131,-0.7344,-0.065591,0.12741,-0.72648,-0.050307,0.12363,-0.76429,0.023164,0.11523,-0.80485
5091,0.61163,-0.053791,-0.78931,-0.27026,0.92346,-0.27235,0.74355,0.3799,0.55028,26.332,-52.121,5.0261,0.18567,-0.43633,-0.061618,0.87826,0.38828,-0.91249,-0.12886,57.133,46.652,74.47,-709.52,0.016308,0.13089,-0.73719,-0.065925,0.12679,-0.72991,-0.050227,0.12256,-0.76758,0.023694,0.11448,-0.80736
5099,0.62001,-0.055981,-0.7826,-0.27893,0.91656,-0.28655,0.73334,0.39595,0.55266,27.406,-51.499,5.1593,0.19415,-0.43125,-0.063424,0.87881,0.40689,-0.90376,-0.13292,57.002,45.935,75.009,-711.6,0.01506,0.13091,-0.73972,-0.06708,0.12567,-0.73322,-0.051042,0.12158,-0.77054,0.023405,0.11335,-0.80966
5107,0.62944,-0.054645,-0.77512,-0.29091,0.90841,-0.30028,0.72054,0.4145,0.5559,28.376,-50.816,4.9617,0.20319,-0.42517,-0.067162,0.87945,0.42688,-0.89323,-0.1411,56.847,43.469,76.037,-711.88,0.012021,0.13102,-0.74116,-0.07011,0.12454,-0.73549,-0.053608,0.12017,-0.77261,0.021324,0.11292,-0.8107
5113,0.64104,-0.052037,-0.76574,-0.29986,0.90142,-0.31228,0.70651,0.4298,0.56224,29.049,-49.973,4.6408,0.21058,-0.41777,-0.070323,0.88101,0.4451,-0.88306,-0.14864,56.471,40.925,76.748,-711.74,0.0090996,0.13101,-0.74194,-0.073048,0.12337,-0.73737,-0.055997,0.11892,-0.77422,0.019575,0.11244,-0.81123
5120,0.65204,-0.051835,-0.75641,-0.3061,0.89474,-0.32518,0.69365,0.44356,0.56754,29.811,-49.149,4.5453,0.21781,-0.41084,-0.072039,0.88237,0.46287,-0.8731,-0.1531,56.14,37.587,76.705,-712.87,0.005549,0.13028,-0.74405,-0.076502,0.12173,-0.74051,-0.058766,0.11714,-0.77702,0.017542,0.11126,-0.81284
5126,0.66251,-0.04985,-0.74739,-0.31453,0.88704,-0.33798,0.67981,0.45899,0.572,30.577,-48.365,4.3031,0.22554,-0.4039,-0.074904,0.8834,0.48128,-0.86187,-0.15984,55.89,35.489,77.028,-714.79,0.0030871,0.12986,-0.74685,-0.078851,0.12014,-0.74431,-0.060537,0.11551,-0.78045,0.016314,0.11037,-0.81509
5129,0.67149,-0.05329,-0.7391,-0.31911,0.87939,-0.35332,0.66879,0.4731,0.5735,31.637,-47.655,4.5376,0.23377,-0.39825,-0.075192,0.8838,0.49965,-0.85119,-0.16071,55.793,34.383,77.968,-715.21,0.0018316,0.13006,-0.74831,-0.080024,0.11958,-0.74654,-0.061313,0.11463,-0.78253,0.01589,0.10967,-0.81645
5134,0.68663,-0.048142,-0.72541,-0.32325,0.87353,-0.36395,0.65118,0.48439,0.58423,31.921,-46.503,4.0106,0.23921,-0.38816,-0.077573,0.88662,0.51721,-0.83926,-0.16773,55.097,32.366,78.159,-716.36,-0.0001966,0.12969,-0.75032,-0.08191,0.11815,-0.75013,-0.062453,0.11332,-0.78565,0.015463,0.10916,-0.81795
5138,0.70194,-0.048219,-0.7106,-0.32124,0.86903,-0.37629,0.63567,0.49241,0.59452,32.331,-45.284,3.9297,0.24413,-0.37834,-0.076726,0.88959,0.53448,-0.82832,-0.16798,54.356,30.0,78.198,-716.88,-0.0021267,0.12922,-0.752,-0.083721,0.11722,-0.7534,-0.06337,0.11216,-0.78854,0.015375,0.10857,-0.81901
5141,0.71445,-0.04504,-0.69823,-0.32379,0.86336,-0.387,0.62026,0.50257,0.60225,32.724,-44.285,3.6072,0.24942,-0.36968,-0.078156,0.89164,0.5509,-0.81653,-0.17262,53.841,29.116,78.64,-717.56,-0.003017,0.12923,-0.7533,-0.084466,0.11624,-0.75607,-0.063593,0.1114,-0.7907,0.015607,0.10814,-0.8199
5144,0.72523,-0.046821,-0.68691,-0.32464,0.85656,-0.40114,0.60716,0.51391,0.60601,33.502,-43.386,3.6939,0.25625,-0.3624,-0.077801,0.89272,0.56868,-0.80423,-0.17266,53.566,28.457,78.944,-718.49,-0.0035674,0.12893,-0.75516,-0.084932,0.11521,-0.75902,-0.063538,0.11023,-0.79332,0.016072,0.10714,-0.8214
5147,0.73321,-0.051887,-0.67802,-0.32316,0.85071,-0.41457,0.59831,0.52307,0.60698,34.333,-42.689,4.0479,0.26245,-0.35725,-0.075931,0.89315,0.58355,-0.79434,-0.16883,53.455,27.733,78.809,-719.85,-0.004087,0.12829,-0.75738,-0.085296,0.1142,-0.76199,-0.063475,0.10897,-0.79597,0.016497,0.10577,-0.82315
5152,0.74345,-0.056769,-0.66638,-0.32339,0.84164,-0.43249,0.58541,0.53704,0.60736,35.454,-41.788,4.3666,0.27131,-0.3503,-0.074612,0.89337,0.60383,-0.77962,-0.16606,53.4,26.87,78.988,-721.76,-0.0047988,0.12766,-0.76045,-0.085803,0.11287,-0.76599,-0.063446,0.10731,-0.79963,0.016999,0.10424,-0.82558
5157,0.75513,-0.051641,-0.65353,-0.32514,0.83614,-0.44176,0.56926,0.54608,0.61461,35.708,-40.809,3.9122,0.27586,-0.34147,-0.076376,0.89525,0.61911,-0.76637,-0.17141,52.919,26.195,78.959,-723.82,-0.0054437,0.12725,-0.76301,-0.086255,0.11138,-0.76995,-0.06326,0.10624,-0.80284,0.017599,0.10366,-0.82737
