frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,roll,pitch,yaw,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
3458,0.97385,0.11221,-0.19754,-0.13247,0.98686,-0.092526,0.18456,0.11627,0.97592,5.416,-11.393,-6.5726,0.052619,-0.096289,-0.06166,0.99205,0.41805,-0.76501,-0.48989,14.462,-0.93767,144.11,-635.99,-0.018156,0.20787,-0.66725,-0.088872,0.20293,-0.70903,-0.054439,0.20613,-0.73096,0.029289,0.20634,-0.72199
3459,0.96805,0.1173,-0.22163,-0.13969,0.98626,-0.088186,0.20824,0.11633,0.97114,5.1886,-12.805,-6.9089,0.051612,-0.10848,-0.064856,0.99064,0.37805,-0.79461,-0.47505,15.693,-0.0039689,143.93,-635.97,-0.018312,0.20764,-0.66673,-0.090043,0.20238,-0.70677,-0.056208,0.20577,-0.72951,0.027765,0.20639,-0.72261
3460,0.96173,0.11941,-0.24659,-0.14451,0.98573,-0.086281,0.23277,0.11862,0.96527,5.1078,-14.276,-7.0777,0.051792,-0.12117,-0.066713,0.98903,0.35066,-0.82038,-0.45168,16.987,0.72358,143.95,-635.67,-0.018398,0.20752,-0.66621,-0.091129,0.20207,-0.70435,-0.057853,0.20538,-0.72808,0.026179,0.20641,-0.72327
3461,0.95461,0.12398,-0.27083,-0.15044,0.98544,-0.079166,0.25707,0.11632,0.95937,4.7173,-15.713,-7.3997,0.049497,-0.13367,-0.069484,0.98735,0.31215,-0.84294,-0.43819,18.248,1.8463,143.74,-636.1,-0.018468,0.20737,-0.66573,-0.092127,0.20168,-0.70203,-0.059483,0.20536,-0.72646,0.024685,0.20648,-0.72391
3462,0.94746,0.12659,-0.29377,-0.15621,0.98451,-0.079562,0.27915,0.12127,0.95256,4.7745,-17.084,-7.6101,0.050949,-0.14534,-0.071742,0.98546,0.29987,-0.85544,-0.42225,19.564,2.6698,143.96,-635.77,-0.018549,0.20738,-0.66522,-0.092996,0.20128,-0.69974,-0.061025,0.20494,-0.72504,0.023184,0.20645,-0.72449
3463,0.93984,0.12975,-0.31602,-0.16113,0.98406,-0.075189,0.30123,0.12159,0.94577,4.5455,-18.422,-7.8601,0.050016,-0.15689,-0.073935,0.98357,0.27709,-0.86917,-0.4096,20.798,3.5174,143.91,-635.94,-0.018624,0.20729,-0.6648,-0.0939,0.20095,-0.69757,-0.062477,0.20476,-0.7236,0.021694,0.2065,-0.72501
3464,0.92506,0.13223,-0.35605,-0.16889,0.98287,-0.07376,0.34019,0.12836,0.93155,4.5272,-20.858,-8.135,0.051577,-0.17766,-0.076837,0.97973,0.25747,-0.88689,-0.38357,23.111,4.7374,144.06,-635.86,-0.018859,0.20716,-0.66417,-0.095375,0.20032,-0.69368,-0.065184,0.20408,-0.72111,0.018824,0.20624,-0.72618
3465,0.9171,0.13722,-0.3743,-0.17492,0.9822,-0.068486,0.35824,0.12828,0.92477,4.2354,-21.981,-8.5099,0.050311,-0.1873,-0.07981,0.97776,0.23989,-0.8931,-0.38055,24.212,5.7211,144.04,-636.62,-0.01897,0.20713,-0.66398,-0.096108,0.19984,-0.69204,-0.066408,0.20405,-0.71988,0.017516,0.20627,-0.7267
3466,0.90974,0.13776,-0.39166,-0.1785,0.98149,-0.069396,0.37485,0.13304,0.91749,4.3254,-23.058,-8.6105,0.051865,-0.19638,-0.081024,0.9758,0.23717,-0.89803,-0.37052,25.263,6.1793,144.27,-636.47,-0.019052,0.20716,-0.66382,-0.096663,0.19964,-0.69038,-0.067513,0.20367,-0.71891,0.016247,0.20623,-0.7272
3468,0.8962,0.13969,-0.42108,-0.1836,0.98083,-0.065379,0.40387,0.1359,0.90467,4.1335,-24.903,-8.8593,0.051752,-0.21211,-0.083121,0.97233,0.22153,-0.90793,-0.3558,27.02,7.2404,144.27,-637.07,-0.019094,0.20704,-0.66363,-0.097449,0.19921,-0.68766,-0.069301,0.20333,-0.7171,0.014138,0.20605,-0.72814
3470,0.88222,0.13778,-0.45022,-0.18645,0.98029,-0.065366,0.43234,0.14161,0.89052,4.1981,-26.758,-8.8763,0.05342,-0.22778,-0.083682,0.96864,0.21499,-0.91671,-0.33678,28.775,8.2176,144.29,-637.5,-0.018888,0.20686,-0.66377,-0.097975,0.19891,-0.68524,-0.070743,0.20273,-0.7156,0.012314,0.20563,-0.72932
3472,0.86768,0.13941,-0.47717,-0.18865,0.98041,-0.056598,0.45994,0.13913,0.87698,3.6926,-28.501,-9.128,0.050705,-0.24277,-0.08499,0.96502,0.19341,-0.92601,-0.32418,30.397,9.4077,143.9,-638.83,-0.01854,0.20654,-0.66403,-0.098233,0.19862,-0.68303,-0.071931,0.20256,-0.71418,0.010739,0.20551,-0.73031
3474,0.85476,0.13797,-0.50035,-0.19323,0.97931,-0.060062,0.48171,0.14802,0.86374,3.9778,-30.023,-9.1693,0.054105,-0.25535,-0.086118,0.96148,0.19685,-0.92902,-0.31332,31.907,10.721,144.33,-639.1,-0.017998,0.20664,-0.66423,-0.098188,0.19836,-0.68113,-0.072716,0.20202,-0.71304,0.009433,0.2052,-0.73133
3476,0.8421,0.13474,-0.52221,-0.19528,0.97876,-0.062368,0.50272,0.1545,0.85053,4.1939,-31.481,-9.0905,0.056591,-0.26745,-0.086119,0.95804,0.19744,-0.93313,-0.30047,33.311,11.946,144.8,-639.38,-0.017285,0.20687,-0.66454,-0.097835,0.19854,-0.67935,-0.073186,0.20178,-0.71204,0.0084735,0.20514,-0.73235
3478,0.82849,0.1321,-0.54419,-0.19603,0.97871,-0.060865,0.52457,0.1571,0.83675,4.1604,-32.97,-9.0592,0.057092,-0.27994,-0.085945,0.95446,0.19136,-0.93829,-0.28807,34.717,13.514,144.67,-640.85,-0.016484,0.20674,-0.66507,-0.097381,0.19828,-0.67782,-0.073561,0.20165,-0.711,0.0075344,0.20449,-0.73355
3480,0.80509,0.12897,-0.57896,-0.19963,0.97805,-0.059731,0.55854,0.16367,0.81317,4.2011,-35.377,-9.1012,0.058901,-0.29991,-0.08664,0.9482,0.18541,-0.94406,-0.27272,37.046,15.715,144.77,-642.46,-0.015308,0.20662,-0.66594,-0.096718,0.19801,-0.67527,-0.074255,0.20112,-0.70945,0.0058861,0.20395,-0.73527
3482,0.78768,0.12906,-0.60241,-0.20696,0.97642,-0.061431,0.58028,0.17306,0.79582,4.4141,-37.043,-9.3049,0.062142,-0.31342,-0.089046,0.94339,0.18735,-0.9449,-0.26846,38.743,17.467,145.37,-643.29,-0.014646,0.2069,-0.66615,-0.096303,0.19767,-0.67311,-0.074864,0.20079,-0.70799,0.0045139,0.20368,-0.73612
3483,0.77748,0.13526,-0.61419,-0.21166,0.97591,-0.053006,0.59222,0.17121,0.78737,3.8513,-37.893,-9.8693,0.059578,-0.32057,-0.092183,0.94084,0.17583,-0.94608,-0.27206,39.612,18.479,145.13,-644.48,-0.014311,0.20669,-0.66626,-0.096025,0.1971,-0.67202,-0.075137,0.20063,-0.70708,0.0037708,0.20377,-0.73642
3484,0.76709,0.1299,-0.62825,-0.20967,0.97627,-0.054154,0.60631,0.17327,0.77613,3.9913,-38.921,-9.6112,0.060612,-0.32903,-0.090502,0.93801,0.17488,-0.94933,-0.26112,40.558,18.978,144.97,-644.73,-0.013943,0.20649,-0.66644,-0.095731,0.19719,-0.67069,-0.075404,0.20037,-0.70616,0.0029691,0.2033,-0.73693
3485,0.7555,0.12872,-0.64238,-0.20904,0.97662,-0.050151,0.6209,0.17217,0.76475,3.752,-39.969,-9.6692,0.059444,-0.33778,-0.09031,0.935,0.16761,-0.9524,-0.25464,41.545,19.557,144.68,-645.18,-0.01354,0.20618,-0.66665,-0.095403,0.19717,-0.66933,-0.07568,0.20006,-0.70532,0.0021546,0.20323,-0.73733
3486,0.73342,0.13111,-0.66702,-0.21716,0.975,-0.047128,0.64416,0.17941,0.74355,3.6267,-41.837,-10.135,0.060965,-0.35286,-0.093724,0.92897,0.16471,-0.95329,-0.25321,43.449,21.527,145.07,-646.44,-0.012714,0.2063,-0.66689,-0.094579,0.19666,-0.6669,-0.076096,0.19965,-0.70349,0.00059141,0.20303,-0.7381
3488,0.7111,0.13371,-0.69026,-0.22536,0.9733,-0.04363,0.666,0.18658,0.72224,3.457,-43.651,-10.649,0.062364,-0.36741,-0.09727,0.92285,0.16192,-0.95394,-0.25255,45.306,23.489,145.37,-647.94,-0.011861,0.20632,-0.66728,-0.09367,0.19603,-0.66471,-0.076395,0.19916,-0.7018,-0.0008541,0.20274,-0.73891
3490,0.67541,0.13214,-0.72551,-0.23178,0.972,-0.038734,0.70007,0.19432,0.68712,3.2265,-46.511,-11.07,0.063812,-0.39034,-0.099645,0.91303,0.15645,-0.957,-0.2443,48.144,25.821,145.66,-649.67,-0.010657,0.20627,-0.66799,-0.092179,0.19577,-0.66127,-0.076794,0.19849,-0.69931,-0.0031524,0.20248,-0.73995
3491,0.65307,0.13389,-0.74537,-0.23828,0.97059,-0.034429,0.71883,0.20009,0.66577,2.9603,-48.191,-11.586,0.064653,-0.40365,-0.1026,0.90684,0.1534,-0.95771,-0.24343,49.856,27.54,145.93,-651.35,-0.009863,0.20636,-0.66836,-0.091111,0.19528,-0.65927,-0.076865,0.19823,-0.69761,-0.0044838,0.20216,-0.74058
3492,0.63213,0.13229,-0.76349,-0.23718,0.97106,-0.028117,0.73767,0.19886,0.64521,2.4953,-49.773,-11.82,0.062966,-0.41645,-0.1025,0.90117,0.14526,-0.96072,-0.23645,51.377,28.853,145.66,-652.77,-0.0088622,0.20612,-0.66896,-0.089824,0.19529,-0.65756,-0.076641,0.19806,-0.69636,-0.0054263,0.20203,-0.74123
3494,0.61539,0.13637,-0.77634,-0.24215,0.97,-0.021561,0.75011,0.20126,0.62995,1.9602,-50.927,-12.495,0.062132,-0.42564,-0.10555,0.89657,0.14028,-0.961,-0.23831,52.579,30.529,145.96,-654.41,-0.0078416,0.20634,-0.66929,-0.08851,0.19498,-0.65626,-0.076154,0.19814,-0.69518,-0.0060219,0.20212,-0.74165
3496,0.59921,0.13558,-0.78903,-0.24179,0.97018,-0.016919,0.76321,0.20092,0.61412,1.5781,-52.095,-12.749,0.061045,-0.43498,-0.10575,0.89212,0.13512,-0.96279,-0.23407,53.718,31.897,145.95,-655.72,-0.0067405,0.20637,-0.6697,-0.087132,0.19503,-0.65499,-0.075553,0.19825,-0.69414,-0.0064043,0.20206,-0.74205
3498,0.58247,0.13368,-0.80178,-0.24261,0.97002,-0.014518,0.7758,0.20297,0.59744,1.392,-53.301,-12.926,0.061272,-0.44444,-0.10601,0.8874,0.13291,-0.96408,-0.22995,54.903,33.293,146.02,-656.71,-0.005663,0.20639,-0.67,-0.085686,0.19504,-0.6536,-0.075009,0.19818,-0.69297,-0.0068277,0.20185,-0.74237
3499,0.56478,0.13708,-0.81378,-0.24726,0.96891,-0.0083983,0.78733,0.20596,0.58111,0.82799,-54.467,-13.642,0.060729,-0.4536,-0.10888,0.88244,0.12909,-0.96424,-0.23146,56.124,35.102,146.1,-657.81,-0.0044067,0.20633,-0.67013,-0.084067,0.19456,-0.65203,-0.074281,0.19783,-0.69166,-0.0072096,0.20178,-0.74246
3501,0.54574,0.13512,-0.82699,-0.24321,0.96997,-0.0020182,0.80188,0.20223,0.56222,0.20568,-55.791,-13.906,0.058211,-0.46422,-0.10782,0.8772,0.12124,-0.96689,-0.22457,57.387,36.706,145.85,-658.98,-0.002821,0.20625,-0.67033,-0.082085,0.19482,-0.65036,-0.073148,0.19808,-0.69013,-0.0072884,0.20177,-0.74251
3503,0.52968,0.13278,-0.83774,-0.24227,0.97021,0.00058942,0.81286,0.20265,0.54607,-0.061845,-56.902,-14.072,0.057888,-0.47288,-0.10745,0.87263,0.11853,-0.96827,-0.22001,58.468,38.506,145.87,-659.85,-0.0011779,0.20625,-0.67077,-0.080069,0.195,-0.64919,-0.07197,0.19803,-0.68927,-0.0070801,0.20174,-0.74281
3506,0.50989,0.13011,-0.85034,-0.23716,0.97145,0.0064347,0.8269,0.19839,0.52619,-0.70063,-58.249,-14.315,0.055344,-0.48357,-0.10589,0.86711,0.11111,-0.97081,-0.21258,59.751,40.459,145.65,-661.99,0.00084092,0.20627,-0.67176,-0.077544,0.19537,-0.64832,-0.070377,0.19848,-0.68846,-0.0068265,0.20168,-0.74362
3509,0.49223,0.12821,-0.86097,-0.2378,0.97127,0.0086787,0.83735,0.20047,0.50858,-0.97764,-59.426,-14.599,0.055625,-0.49256,-0.10615,0.86199,0.10973,-0.97165,-0.2094,60.919,41.97,145.92,-663.08,0.0021071,0.20647,-0.67225,-0.075758,0.19559,-0.64718,-0.069484,0.19856,-0.68747,-0.0071056,0.20169,-0.74401
3512,0.47753,0.12969,-0.86899,-0.23575,0.97169,0.015474,0.8464,0.19747,0.49458,-1.792,-60.342,-15.195,0.053038,-0.4999,-0.1065,0.85788,0.10322,-0.97283,-0.20725,61.842,42.788,145.76,-664.38,0.0028999,0.20646,-0.67242,-0.074559,0.19556,-0.64603,-0.068901,0.1988,-0.68641,-0.0075664,0.20175,-0.74401
3516,0.46112,0.12374,-0.87867,-0.23073,0.97289,0.015922,0.85681,0.1954,0.47717,-1.9111,-61.482,-15.021,0.052595,-0.50858,-0.10388,0.85311,0.10081,-0.97478,-0.1991,62.897,43.587,145.67,-665.64,0.0038276,0.20649,-0.67337,-0.073149,0.19615,-0.64544,-0.068312,0.19907,-0.68596,-0.0080817,0.20166,-0.74466
3520,0.44508,0.11972,-0.88745,-0.22876,0.97334,0.016574,0.86578,0.19564,0.46061,-2.0608,-62.555,-15.055,0.052765,-0.51664,-0.10269,0.84839,0.099674,-0.97593,-0.19398,63.927,44.32,145.9,-667.53,0.0045312,0.20676,-0.67473,-0.071943,0.19665,-0.64535,-0.067875,0.19942,-0.68595,-0.0087624,0.20166,-0.7458
3524,0.42926,0.11377,-0.89599,-0.22174,0.97495,0.01756,0.87554,0.19114,0.44373,-2.2662,-63.635,-14.844,0.051428,-0.52487,-0.099405,0.84379,0.095829,-0.97801,-0.18523,64.915,45.163,145.68,-669.58,0.0056568,0.20678,-0.67631,-0.070347,0.19732,-0.64546,-0.066987,0.19989,-0.68616,-0.0089368,0.2016,-0.74704
3528,0.41458,0.11044,-0.90329,-0.21738,0.97589,0.019548,0.88367,0.18825,0.42859,-2.6114,-64.593,-14.917,0.050238,-0.53215,-0.097622,0.8395,0.09246,-0.97937,-0.17967,65.825,45.813,145.51,-670.71,0.0064388,0.20674,-0.67698,-0.069027,0.19769,-0.64485,-0.066332,0.20011,-0.68562,-0.009336,0.20156,-0.74745
3533,0.4,0.10935,-0.90997,-0.21805,0.9757,0.021402,0.8902,0.18986,0.41412,-2.9585,-65.501,-15.29,0.050428,-0.53888,-0.098009,0.83514,0.091681,-0.97972,-0.17818,66.74,46.652,145.69,-672.22,0.0071278,0.20689,-0.6779,-0.067779,0.19779,-0.64457,-0.065771,0.20019,-0.68536,-0.0098009,0.20153,-0.74814
3544,0.38494,0.10598,-0.91684,-0.2137,0.97662,0.023171,0.89786,0.18701,0.39859,-3.327,-66.468,-15.394,0.049308,-0.54614,-0.096211,0.83069,0.088565,-0.98097,-0.17281,67.662,45.877,145.51,-675.43,0.0065386,0.20689,-0.68041,-0.067921,0.1981,-0.64579,-0.066486,0.20051,-0.68656,-0.011489,0.20139,-0.75022
3552,0.38757,0.10187,-0.91619,-0.21451,0.97656,0.017836,0.89653,0.18962,0.40034,-2.551,-66.376,-14.726,0.051658,-0.54513,-0.09514,0.83133,0.092949,-0.98084,-0.17119,67.528,46.065,145.69,-675.73,0.0066877,0.207,-0.68117,-0.067806,0.19834,-0.64675,-0.066335,0.20052,-0.68751,-0.011194,0.20117,-0.75108
3555,0.39047,0.09692,-0.9155,-0.2151,0.97652,0.011639,0.89514,0.19238,0.40215,-1.6577,-66.277,-13.94,0.054307,-0.54404,-0.093752,0.83204,0.097899,-0.98074,-0.16901,67.383,46.373,145.92,-675.92,0.0069659,0.20716,-0.6819,-0.06768,0.19868,-0.64762,-0.066043,0.20059,-0.68849,-0.010717,0.20096,-0.75189
3561,0.39567,0.092395,-0.91373,-0.21449,0.97671,0.0058825,0.89299,0.19366,0.40627,-0.82953,-66.026,-13.144,0.056324,-0.54193,-0.092051,0.83346,0.10193,-0.98074,-0.16659,67.087,46.065,146.13,-676.74,0.0067643,0.20741,-0.68303,-0.068014,0.19908,-0.64918,-0.066171,0.20092,-0.68995,-0.010466,0.20079,-0.75312
3569,0.40195,0.088758,-0.91135,-0.21399,0.97684,0.00075595,0.89031,0.19471,0.41163,-0.10522,-65.692,-12.452,0.058055,-0.53927,-0.090618,0.83523,0.10557,-0.98066,-0.16479,66.721,45.268,146.2,-676.89,0.0060076,0.20743,-0.68393,-0.069037,0.19934,-0.65052,-0.066895,0.20087,-0.69137,-0.010675,0.20071,-0.75406
3578,0.41272,0.089038,-0.90649,-0.22267,0.97488,-0.0056259,0.88322,0.20417,0.42218,0.76347,-65.025,-12.174,0.062579,-0.53385,-0.092978,0.83812,0.11472,-0.97867,-0.17045,66.116,44.609,146.85,-676.66,0.0049087,0.20771,-0.68434,-0.070453,0.19905,-0.65187,-0.067898,0.2005,-0.69268,-0.011042,0.20051,-0.75471
3590,0.42329,0.085828,-0.90192,-0.21645,0.97626,-0.0086834,0.87976,0.19889,0.43182,1.152,-64.411,-11.462,0.061681,-0.52942,-0.089821,0.84133,0.11412,-0.97947,-0.16618,65.438,45.011,146.75,-677.04,0.005804,0.20789,-0.68507,-0.070033,0.19967,-0.65347,-0.066907,0.20116,-0.69412,-0.009237,0.20069,-0.75544
3598,0.438,0.083014,-0.89514,-0.21579,0.97632,-0.015046,0.87269,0.19975,0.44554,1.9342,-63.526,-10.732,0.063509,-0.52268,-0.088346,0.84556,0.11896,-0.97901,-0.16548,64.537,44.734,146.67,-675.8,0.0057117,0.20784,-0.68443,-0.070571,0.19968,-0.65405,-0.06682,0.20119,-0.69466,-0.0081849,0.20031,-0.75517
3602,0.45554,0.084533,-0.88619,-0.21135,0.97729,-0.015419,0.86476,0.19432,0.46306,1.9071,-62.399,-10.513,0.061625,-0.51446,-0.086935,0.85086,0.11729,-0.97921,-0.16547,63.388,44.51,146.57,-674.37,0.0058959,0.20789,-0.68378,-0.071006,0.20003,-0.65488,-0.06644,0.20151,-0.69548,-0.0066447,0.20085,-0.75471
3604,0.46923,0.082022,-0.87926,-0.20803,0.97792,-0.019793,0.85822,0.1922,0.47593,2.3815,-61.553,-9.9152,0.061997,-0.50812,-0.084826,0.85485,0.11948,-0.97928,-0.16348,62.513,44.359,146.5,-673.2,0.0060857,0.20792,-0.68328,-0.0713,0.20034,-0.65554,-0.066094,0.20175,-0.69606,-0.0053339,0.20084,-0.75447
3607,0.48979,0.081957,-0.86798,-0.20646,0.97816,-0.024141,0.84704,0.19102,0.49602,2.7863,-60.224,-9.4993,0.062489,-0.49808,-0.083762,0.86081,0.12279,-0.97869,-0.16459,61.185,44.042,146.76,-671.7,0.0060633,0.20816,-0.68298,-0.071959,0.20077,-0.65702,-0.0658,0.20198,-0.69752,-0.0037383,0.20133,-0.75434
3609,0.50654,0.082806,-0.85823,-0.20538,0.97831,-0.026828,0.8374,0.18986,0.51256,2.9962,-59.118,-9.2842,0.062578,-0.4897,-0.083229,0.86565,0.125,-0.97813,-0.16624,60.085,43.862,146.87,-670.88,0.0061544,0.20835,-0.68262,-0.072364,0.20089,-0.65823,-0.065468,0.20228,-0.69848,-0.0023043,0.20149,-0.75418
3611,0.52308,0.082468,-0.84829,-0.20034,0.97932,-0.028331,0.8284,0.18477,0.52878,3.0668,-58.026,-8.9594,0.061199,-0.48152,-0.081219,0.87051,0.12435,-0.97842,-0.16503,58.963,43.464,146.7,-670.01,0.0062673,0.20842,-0.68212,-0.072749,0.20121,-0.65923,-0.065034,0.20278,-0.69936,-0.00079919,0.20167,-0.75383
3613,0.54511,0.085713,-0.83397,-0.19584,0.98026,-0.027263,0.81517,0.17819,0.55114,2.832,-56.509,-8.9359,0.058567,-0.47011,-0.080261,0.877,0.12189,-0.97839,-0.16704,57.435,43.087,146.76,-668.53,0.0064486,0.20873,-0.68103,-0.073116,0.20163,-0.66028,-0.064372,0.20353,-0.70008,0.0011606,0.20235,-0.75294
3615,0.57215,0.083855,-0.81585,-0.19022,0.9812,-0.032551,0.79778,0.17382,0.57735,3.227,-54.671,-8.3379,0.058316,-0.45599,-0.07745,0.88469,0.12509,-0.97814,-0.16614,55.573,42.704,146.66,-666.34,0.0067909,0.20876,-0.68023,-0.073448,0.20212,-0.66201,-0.063414,0.20383,-0.70164,0.0037937,0.20264,-0.75226
3616,0.58626,0.081318,-0.80603,-0.18816,0.98141,-0.037844,0.78797,0.17385,0.59066,3.666,-53.71,-7.897,0.059559,-0.44847,-0.075817,0.88858,0.12984,-0.97766,-0.16528,54.608,42.542,146.8,-665.43,0.0069687,0.20894,-0.68003,-0.073566,0.20244,-0.66321,-0.062896,0.20408,-0.70259,0.0051983,0.20263,-0.75217
3617,0.60127,0.08111,-0.79492,-0.18419,0.98211,-0.03911,0.77752,0.16993,0.60546,3.696,-52.647,-7.6827,0.058531,-0.44028,-0.074283,0.89287,0.12998,-0.9777,-0.16496,53.529,42.201,146.79,-664.88,0.0070967,0.2091,-0.67988,-0.073757,0.2028,-0.66455,-0.062323,0.20455,-0.70374,0.0066827,0.20291,-0.75201
3618,0.61903,0.079907,-0.78129,-0.179,0.98298,-0.041289,0.76469,0.16541,0.6228,3.7929,-51.379,-7.3553,0.057551,-0.43045,-0.072087,0.89789,0.13073,-0.9778,-0.16375,52.236,41.67,146.74,-664.06,0.0071795,0.20923,-0.67972,-0.074013,0.20326,-0.6662,-0.061674,0.20504,-0.70509,0.0083801,0.20318,-0.75182
3619,0.64051,0.076726,-0.76411,-0.17622,0.98313,-0.048996,0.74746,0.16603,0.64323,4.3559,-49.828,-6.8308,0.059484,-0.41815,-0.069973,0.90372,0.13894,-0.97672,-0.16344,50.696,41.177,147.01,-662.47,0.0072584,0.20946,-0.67947,-0.074287,0.20372,-0.66816,-0.060903,0.20523,-0.70679,0.010399,0.20332,-0.75158
3620,0.6629,0.075256,-0.74492,-0.17041,0.98399,-0.052242,0.72906,0.16158,0.6651,4.4912,-48.152,-6.4769,0.058745,-0.40496,-0.067496,0.90994,0.14164,-0.97645,-0.16275,49.005,40.539,147.03,-661.46,0.0073769,0.2097,-0.67916,-0.074474,0.20424,-0.67026,-0.059966,0.20587,-0.70845,0.012607,0.20357,-0.75115
3621,0.68524,0.072707,-0.72468,-0.16439,0.98477,-0.056647,0.70952,0.15795,0.68676,4.7154,-46.442,-6.0566,0.058564,-0.3914,-0.064706,0.91607,0.14604,-0.97603,-0.16136,47.283,39.824,147.04,-660.11,0.0074958,0.20985,-0.67879,-0.074595,0.20477,-0.67235,-0.058962,0.20633,-0.71007,0.014881,0.20377,-0.75061
3622,0.70747,0.072134,-0.70305,-0.15915,0.98549,-0.059034,0.68859,0.15365,0.70868,4.7618,-44.672,-5.8218,0.057659,-0.37727,-0.062699,0.92218,0.14908,-0.97545,-0.16211,45.507,39.104,147.03,-658.81,0.0075791,0.21001,-0.67827,-0.074697,0.2052,-0.67439,-0.057882,0.20682,-0.71156,0.017108,0.20406,-0.74989
3623,0.72876,0.071168,-0.68106,-0.15373,0.9862,-0.061438,0.66729,0.14947,0.72964,4.8131,-42.927,-5.5776,0.056819,-0.36325,-0.060587,0.92798,0.15248,-0.97484,-0.16259,43.755,38.285,147.0,-657.39,0.007608,0.21013,-0.67772,-0.074785,0.20563,-0.67634,-0.056847,0.20723,-0.71302,0.019299,0.20435,-0.74895
